variant,layer,head,discovery_q_shift_seed0,discovery_q_shift_seed1,discovery_q_shift_mean,discovery_q_shift_seed_gap,discovery_k_shift_seed0,discovery_k_shift_seed1,discovery_k_shift_mean,discovery_k_shift_seed_gap,discovery_v_shift_seed0,discovery_v_shift_seed1,discovery_v_shift_mean,discovery_v_shift_seed_gap,discovery_value_scale_shift_seed0,discovery_value_scale_shift_seed1,discovery_value_scale_shift_mean,discovery_value_scale_shift_seed_gap,discovery_policy_shift_seed0,discovery_policy_shift_seed1,discovery_policy_shift_mean,discovery_policy_shift_seed_gap,discovery_q_delta_seed_cosine,discovery_q_delta_cross_factor_cosine,discovery_q_delta_specificity_margin,discovery_k_delta_seed_cosine,discovery_k_delta_cross_factor_cosine,discovery_k_delta_specificity_margin,discovery_v_delta_seed_cosine,discovery_v_delta_cross_factor_cosine,discovery_v_delta_specificity_margin,validation_q_shift_seed0,validation_q_shift_seed1,validation_q_shift_mean,validation_q_shift_seed_gap,validation_k_shift_seed0,validation_k_shift_seed1,validation_k_shift_mean,validation_k_shift_seed_gap,validation_v_shift_seed0,validation_v_shift_seed1,validation_v_shift_mean,validation_v_shift_seed_gap,validation_value_scale_shift_seed0,validation_value_scale_shift_seed1,validation_value_scale_shift_mean,validation_value_scale_shift_seed_gap,validation_policy_shift_seed0,validation_policy_shift_seed1,validation_policy_shift_mean,validation_policy_shift_seed_gap,validation_q_delta_seed_cosine,validation_q_delta_cross_factor_cosine,validation_q_delta_specificity_margin,validation_k_delta_seed_cosine,validation_k_delta_cross_factor_cosine,validation_k_delta_specificity_margin,validation_v_delta_seed_cosine,validation_v_delta_cross_factor_cosine,validation_v_delta_specificity_margin,all_q_shift_seed0,all_q_shift_seed1,all_q_shift_mean,all_q_shift_seed_gap,all_k_shift_seed0,all_k_shift_seed1,all_k_shift_mean,all_k_shift_seed_gap,all_v_shift_seed0,all_v_shift_seed1,all_v_shift_mean,all_v_shift_seed_gap,all_value_scale_shift_seed0,all_value_scale_shift_seed1,all_value_scale_shift_mean,all_value_scale_shift_seed_gap,all_policy_shift_seed0,all_policy_shift_seed1,all_policy_shift_mean,all_policy_shift_seed_gap,all_q_delta_seed_cosine,all_q_delta_cross_factor_cosine,all_q_delta_specificity_margin,all_k_delta_seed_cosine,all_k_delta_cross_factor_cosine,all_k_delta_specificity_margin,all_v_delta_seed_cosine,all_v_delta_cross_factor_cosine,all_v_delta_specificity_margin
full_semantic,12,2,0.09979286789894104,0.09503358602523804,0.09741456061601639,0.020172402262687683,0.07312369346618652,0.06868492066860199,0.07448984682559967,0.013868540525436401,0.7740718871355057,0.7540875822305679,0.756428100168705,0.07471923530101776,0.13675838708877563,0.12852533161640167,0.13673238269984722,0.02652033232152462,0.13479040004312992,0.14268438890576363,0.15890458319336176,0.07774982787668705,0.30173803865909576,-0.10122094757389277,0.2817387378308922,0.6580992192029953,-0.02345412503927946,0.46912605594843626,0.4789011925458908,0.02786688762716949,0.3977016033604741,0.09101460874080658,0.08465908467769623,0.08618263900279999,0.010393708944320679,0.07045546174049377,0.0635489821434021,0.06675484031438828,0.011257097125053406,0.757753849029541,0.7485112398862839,0.7565931379795074,0.04383954405784607,0.14096239395439625,0.12268932536244392,0.1318649873137474,0.022398022934794426,0.11044654250144958,0.09310514107346535,0.09330788906663656,0.05014747381210327,0.27994266524910927,0.053659023717045784,0.29235569946467876,0.3611883297562599,-0.0019659698009490967,0.26919093914330006,0.30932674184441566,-0.01299532363191247,0.34188875555992126,0.09405048191547394,0.08857111632823944,0.09185454994440079,0.018880844116210938,0.0707908570766449,0.06560151278972626,0.06764275580644608,0.01192156970500946,0.7689051181077957,0.7485112398862839,0.7565931379795074,0.06715014576911926,0.1388073544949293,0.12606742046773434,0.13305112905800343,0.02387123554944992,0.12190986052155495,0.12385370396077633,0.11851268913596869,0.07381321676075459,0.30173803865909576,-0.00033602211624383926,0.29235569946467876,0.4775281399488449,-0.005992085672914982,0.37529783602803946,0.35654111206531525,0.0029740347526967525,0.34188875555992126
full_semantic,12,3,0.2816936820745468,0.28373923897743225,0.28687864542007446,0.04495386779308319,0.3488481193780899,0.3532085716724396,0.34281735867261887,0.03820034861564636,0.8814214766025543,0.889893427491188,0.8910573720932007,0.041622474789619446,0.17478123307228088,0.17538617178797722,0.17348542995750904,0.01859387382864952,0.098109669983387,0.09407725371420383,0.11565563175827265,0.05175142548978329,0.41259855031967163,-0.024855375289916992,0.4126116558909416,0.4434620067477226,0.04903862439095974,0.42390735913068056,0.2225154172629118,-0.08522459119558334,0.2888369392603636,0.2871849536895752,0.27948810160160065,0.2803054079413414,0.0501740425825119,0.3692013770341873,0.35431675612926483,0.3667701855301857,0.02153065800666809,0.8855517506599426,0.8927028477191925,0.8833778947591782,0.048085108399391174,0.17532416060566902,0.1705855317413807,0.17219188250601292,0.015879452228546143,0.0921478383243084,0.06610376760363579,0.08326112013310194,0.028298132121562958,0.40846847742795944,-0.008985333144664764,0.3690621117129922,0.40016554296016693,0.05651294719427824,0.32480473443865776,0.4496048837900162,-0.014300296315923333,0.380307518877089,0.2816936820745468,0.28373923897743225,0.2803054079413414,0.047758713364601135,0.3546448051929474,0.3540550768375397,0.35957295447587967,0.03233654797077179,0.8817254602909088,0.891046330332756,0.8908201307058334,0.04694417119026184,0.17532416060566902,0.1731618195772171,0.17348542995750904,0.01843627169728279,0.098109669983387,0.08020440675318241,0.09508544392883778,0.04248969443142414,0.41259855031967163,-0.008985333144664764,0.3889658283442259,0.427031546831131,0.04903862439095974,0.3566033449023962,0.2880188748240471,-0.06207303481642157,0.3218702394515276
full_semantic,12,4,0.3895672708749771,0.4226493388414383,0.38738028705120087,0.05717328190803528,0.6096777617931366,0.6121279448270798,0.6067136079072952,0.06406407058238983,0.8358874022960663,0.8575127273797989,0.8544802144169807,0.06329114735126495,0.1716504618525505,0.16069135069847107,0.16698429360985756,0.020788943395018578,0.0641300193965435,0.060873039066791534,0.0634171161800623,0.0387627799063921,0.1476668231189251,-0.021623147185891867,0.1737198601476848,0.29519354924559593,0.06151825934648514,0.38748978683725,0.2553979232907295,0.0013134488835930824,0.1976185105741024,0.3967929929494858,0.3818698972463608,0.40279848873615265,0.05865548551082611,0.6254568994045258,0.6020808070898056,0.6172566115856171,0.06788371503353119,0.8667895048856735,0.8433981388807297,0.850310243666172,0.07146735489368439,0.15690035745501518,0.15974554419517517,0.1666265558451414,0.02173437550663948,0.050248803570866585,0.055518968030810356,0.05490069091320038,0.019381657242774963,0.3479481041431427,0.05502667650580406,0.26953237038105726,0.4619164001196623,0.07215188909322023,0.3511534947901964,0.2791937319561839,0.03306703083217144,0.19746702397242188,0.39426901936531067,0.39779074490070343,0.3900582492351532,0.05717328190803528,0.6242939829826355,0.6044462621212006,0.6103431433439255,0.065119668841362,0.8474747389554977,0.8486842513084412,0.8529192954301834,0.06609044969081879,0.1621953770518303,0.16069135069847107,0.1666265558451414,0.020788943395018578,0.05626287683844566,0.05901849456131458,0.06175343878567219,0.023894019424915314,0.2274017445743084,0.011371150612831116,0.2083207629621029,0.3535273652523756,0.07215188909322023,0.3753620837815106,0.2553979232907295,0.021050783805549145,0.19746702397242188
full_semantic,12,5,0.24311122298240662,0.2806626409292221,0.25485819578170776,0.04016298055648804,0.5417236685752869,0.5508605688810349,0.5424035862088203,0.041209205985069275,0.8031021505594254,0.8121436089277267,0.8237966820597649,0.04715751111507416,0.17774423584342003,0.16653384640812874,0.17106157913804054,0.022653184831142426,0.062197187915444374,0.054272888228297234,0.05718781892210245,0.03236553072929382,0.2723885625600815,-0.007680518552660942,0.2788563333451748,0.11081739515066147,-0.08848527353256941,0.22341207414865494,0.25123916380107403,0.021878031082451344,0.19555634632706642,0.26387082040309906,0.2536178231239319,0.2685372829437256,0.050003811717033386,0.5294775813817978,0.5076684206724167,0.519784688949585,0.07994306087493896,0.8156736195087433,0.8038114458322525,0.8072050213813782,0.05154941976070404,0.17065713554620743,0.16613445058465004,0.16865980252623558,0.0132717564702034,0.06473383866250515,0.04993046633899212,0.06114653218537569,0.035002926364541054,0.3952779397368431,0.03550256509333849,0.3584200111217797,0.46505411714315414,0.06211321009323001,0.37756527960300446,0.49277326464653015,0.12616049032658339,0.27093706652522087,0.25723934173583984,0.262501060962677,0.2636447101831436,0.04016298055648804,0.5365646779537201,0.5237790793180466,0.5327513739466667,0.06585365533828735,0.8146784156560898,0.8038114458322525,0.8129846751689911,0.04895384609699249,0.17065713554620743,0.16618822887539864,0.1700155921280384,0.019154593348503113,0.06441843882203102,0.05312162637710571,0.058300336822867393,0.035002926364541054,0.33830850571393967,-0.0023880060762166977,0.3436048296280205,0.27807924151420593,-0.06740584969520569,0.28282833890989423,0.3804693631827831,0.09710744128096849,0.23738646134734154
full_semantic,12,6,0.1515546590089798,0.1427084356546402,0.15062281489372253,0.02609163522720337,0.2433231621980667,0.2392377257347107,0.24216017872095108,0.028289660811424255,0.699792355298996,0.6894619464874268,0.6982541307806969,0.05679221451282501,0.12809995003044605,0.12343767657876015,0.12641748040914536,0.01457982137799263,0.12339593842625618,0.1408375520259142,0.14376196078956127,0.09655573964118958,0.40409594774246216,-0.07798203860875219,0.41825310327112675,0.41577739268541336,0.04200492100790143,0.4848334416747093,0.2668245770037174,-0.07880690973252058,0.3361438330030069,0.15641072392463684,0.16411438584327698,0.16379159688949585,0.03683003783226013,0.2550405412912369,0.23774971067905426,0.24917206913232803,0.030742019414901733,0.719555526971817,0.6506229043006897,0.7016722783446312,0.06760527193546295,0.12772436439990997,0.11847532726824284,0.1196522656828165,0.023159783333539963,0.11684070713818073,0.10753016732633114,0.1286232741549611,0.057862427085638046,0.2551353685557842,0.05783629370853305,0.275898291147314,0.2966136820614338,-0.06887308042496443,0.28618836821988225,0.3700424134731293,-0.01867986167781055,0.34444382693618536,0.153847336769104,0.1617681086063385,0.15634842962026596,0.02609163522720337,0.25009526312351227,0.2392377257347107,0.24485254287719727,0.029572129249572754,0.7052467912435532,0.6621111929416656,0.6982541307806969,0.061820417642593384,0.12793091125786304,0.1215801052749157,0.12371325585991144,0.019180594012141228,0.11854786798357964,0.11229676939547062,0.1365030873566866,0.08137848600745201,0.3500090092420578,-0.0013844571076333523,0.29853173717856407,0.40074097365140915,-0.06887308042496443,0.4628793317824602,0.29640786722302437,-0.048048803582787514,0.34444382693618536
full_semantic,12,7,0.18726886808872223,0.19592250883579254,0.1993512064218521,0.035855427384376526,0.3463944047689438,0.3189772069454193,0.3416244238615036,0.0478728711605072,0.6794333010911942,0.7050246596336365,0.6891289725899696,0.06286837160587311,0.13020384311676025,0.12303142994642258,0.12794082798063755,0.016231119632720947,0.1644186396151781,0.16076633892953396,0.1746013006195426,0.08878856152296066,0.37804217636585236,0.06919033359736204,0.3251706399023533,0.3695576563477516,0.0766110341064632,0.28422730043530464,0.3079284839332104,-0.057662452571094036,0.20458108559250832,0.19139795005321503,0.17734213173389435,0.18690376728773117,0.04058854281902313,0.3464684784412384,0.31731095910072327,0.32266804575920105,0.06289395689964294,0.7067578285932541,0.6683358699083328,0.7046514749526978,0.08043688535690308,0.12584318965673447,0.12143400683999062,0.12554596923291683,0.015643825754523277,0.1349826119840145,0.17700617760419846,0.16968423314392567,0.09155415743589401,0.2685156315565109,0.041870989836752415,0.2734444700181484,0.45164237171411514,-0.1931143719702959,0.5340350875630975,0.4228857569396496,-0.057440465316176414,0.34126728400588036,0.19139795005321503,0.1935834139585495,0.1929156705737114,0.035855427384376526,0.3464684784412384,0.3189772069454193,0.32760410755872726,0.05414630472660065,0.6855669021606445,0.6815938949584961,0.6954806223511696,0.07212182879447937,0.127811498939991,0.12169590964913368,0.12554596923291683,0.015643825754523277,0.14252750389277935,0.17258507013320923,0.17382906842976809,0.09155415743589401,0.3436117395758629,0.05958516336977482,0.3030826058238745,0.3902703672647476,-0.058388760313391685,0.36481782840564847,0.34579090774059296,-0.057440465316176414,0.2746732337400317
full_semantic,12,8,0.11285001039505005,0.10669657588005066,0.11185051500797272,0.0287676602602005,0.08754977583885193,0.08094055950641632,0.08318886160850525,0.012580618262290955,0.7976292371749878,0.7646308541297913,0.7885656431317329,0.05894461274147034,0.11907565779983997,0.11922267079353333,0.1161517221480608,0.0256036389619112,0.17322508245706558,0.1522231437265873,0.1772751109674573,0.13699962757527828,0.3338284194469452,-0.08283940330147743,0.3324428517371416,0.5110021308064461,-0.12992297671735287,0.5842548625078052,0.466800756752491,0.08758108085021377,0.42197141284123063,0.10628500580787659,0.10155950486660004,0.10955509543418884,0.013342633843421936,0.08520224690437317,0.08562125265598297,0.08541174978017807,0.009695708751678467,0.7889105528593063,0.7467981576919556,0.762383759021759,0.04423771798610687,0.1252682115882635,0.11559015698730946,0.12284295540302992,0.016168363392353058,0.1307499259710312,0.1461589876562357,0.14364589331671596,0.12087759841233492,0.29564197175204754,0.0073779430240392685,0.22654508263804018,0.36947211623191833,0.047433316707611084,0.3339908607304096,0.33961320482194424,-0.014207795495167375,0.34412326314486563,0.11167977750301361,0.10527348518371582,0.10982748121023178,0.022807732224464417,0.08646970987319946,0.08309102058410645,0.08500649780035019,0.012290418148040771,0.7944529056549072,0.7590112090110779,0.7726025581359863,0.052732571959495544,0.1222162302583456,0.11668558605015278,0.1185513436794281,0.018217677250504494,0.15184779837727547,0.1522231437265873,0.1645443206652999,0.12087759841233492,0.3338284194469452,-0.03792514465749264,0.30991405621171,0.44243480265140533,0.010645929956808686,0.41441986709833145,0.37363310903310776,-0.0034566503018140793,0.36241561733186245
full_semantic,12,9,0.277091383934021,0.2586729973554611,0.26101672649383545,0.0513012558221817,0.282829225063324,0.2749997228384018,0.28018052130937576,0.028934791684150696,0.8820350170135498,0.8591720312833786,0.8750062957406044,0.04852128028869629,0.14521551132202148,0.1367089282721281,0.1500048292800784,0.027583137154579163,0.11512733995914459,0.09098784066736698,0.11722252331674099,0.04599275439977646,0.35233427211642265,0.08773876144550741,0.23631443176418543,0.3986779749393463,0.015153412707149982,0.4010312706232071,0.18619825690984726,-0.018537680618464947,0.22219131095334888,0.24787910282611847,0.25065645575523376,0.2512037381529808,0.03627216815948486,0.2756510227918625,0.263684943318367,0.2599497064948082,0.04239372909069061,0.8634800612926483,0.8681565970182419,0.8584056943655014,0.04078736901283264,0.1531180776655674,0.13430393114686012,0.14509568829089403,0.0235663540661335,0.10004845447838306,0.07495877891778946,0.08850307669490576,0.05296617932617664,0.16254465002566576,-0.004460774560811842,0.1887745065614581,0.18424806976690888,-0.129489112412557,0.2693467549979687,0.23697371780872345,-0.05167153477668762,0.3679250107961707,0.25569412112236023,0.25815075635910034,0.2522161900997162,0.042568743228912354,0.282829225063324,0.27313610911369324,0.2726702019572258,0.03397715091705322,0.8740240782499313,0.8681565970182419,0.8698031380772591,0.04530474543571472,0.1493460014462471,0.1353421937674284,0.1500048292800784,0.02652749791741371,0.10772066004574299,0.08333609811961651,0.10264093521982431,0.048318492248654366,0.2074323408305645,0.022212022483927285,0.2058270750567317,0.22448151744902134,-0.0426992392167449,0.3266866661142558,0.18619825690984726,-0.018537680618464947,0.24169569509103894
full_semantic,12,10,0.1909560263156891,0.18532611429691315,0.17836196720600128,0.023703575134277344,0.29859377443790436,0.28215304017066956,0.2897622138261795,0.03620055317878723,0.6489317119121552,0.6392703652381897,0.6392165571451187,0.04991219937801361,0.1263406202197075,0.12570353969931602,0.12607486359775066,0.01236809603869915,0.13575095310807228,0.12149137258529663,0.1365877240896225,0.052272092550992966,0.39879506081342697,0.0257606515660882,0.34065838251262903,0.3901902143843472,-0.049689795821905136,0.3450079751200974,0.21922741830348969,-0.13187457621097565,0.333449998870492,0.17875580489635468,0.17591482400894165,0.1705075278878212,0.03381752967834473,0.30380770564079285,0.2917005568742752,0.29318930208683014,0.021347463130950928,0.6443414688110352,0.644636407494545,0.6605464369058609,0.0981021523475647,0.12621555291116238,0.12932494841516018,0.12834628112614155,0.012622475624084473,0.09265381284058094,0.09226737543940544,0.09729060810059309,0.056182269006967545,0.17425665073096752,-0.01390746794641018,0.21656133804935962,0.18757534958422184,-0.15473011415451765,0.36410408094525337,0.30775565281510353,-0.0269845649600029,0.3033658564090729,0.17940190434455872,0.18532611429691315,0.17605751007795334,0.02685686945915222,0.3028562366962433,0.2847851663827896,0.29318930208683014,0.031781986355781555,0.6473609358072281,0.6441996395587921,0.6503487601876259,0.061363160610198975,0.12621555291116238,0.12767454236745834,0.12709332536906004,0.01236809603869915,0.10863897204399109,0.1033441349864006,0.11758914683014154,0.05264387093484402,0.20656956359744072,-0.01390746794641018,0.307903952896595,0.26607316872105,-0.10667472798377275,0.3450079751200974,0.27042176737450063,-0.12597144953906536,0.333449998870492
full_semantic,12,11,0.1985178142786026,0.20428994297981262,0.19756913930177689,0.03091457486152649,0.3462071865797043,0.3445132076740265,0.335283599793911,0.06364724040031433,0.7890635132789612,0.7601159363985062,0.7776410728693008,0.05993758141994476,0.11846954002976418,0.12282977066934109,0.11959085147827864,0.021819615736603737,0.11630729772150517,0.09883298724889755,0.13906316924840212,0.14058446511626244,0.3549364283680916,0.0005209022201597691,0.2891315743327141,0.38499411195516586,0.08870616042986512,0.33109468035399914,0.43189211189746857,-0.16009104624390602,0.44263043627142906,0.21130071580410004,0.18517448008060455,0.20778518170118332,0.033528268337249756,0.37728437781333923,0.30691568553447723,0.3563610091805458,0.041812747716903687,0.7975548505783081,0.7780197262763977,0.7750312015414238,0.05478924512863159,0.1254830937832594,0.11396745406091213,0.11984383687376976,0.018886182457208633,0.07241229340434074,0.0962501261383295,0.08462424762547016,0.05361109972000122,0.23099689185619354,-0.012991508701816201,0.22420444153249264,0.1474076434969902,-0.11257312726229429,0.2803077679127455,0.47607874125242233,-0.011186366900801659,0.35305734910070896,0.20124751329421997,0.20254667103290558,0.20125188678503036,0.03091457486152649,0.36079904437065125,0.32120394706726074,0.34229642897844315,0.0565822571516037,0.7975548505783081,0.761145681142807,0.7776410728693008,0.05478924512863159,0.12021354958415031,0.11814229749143124,0.11984383687376976,0.018886182457208633,0.0918776597827673,0.0962501261383295,0.09279418084770441,0.06018107198178768,0.29321060329675674,-0.00785627611912787,0.2644454538822174,0.307478005066514,0.02337408997118473,0.2803077679127455,0.462691567838192,-0.1135882567614317,0.3911949321627617
full_semantic,13,0,0.26544132828712463,0.2968447506427765,0.27363426983356476,0.09242862462997437,0.2956385463476181,0.28362874686717987,0.30378761142492294,0.06745167076587677,0.7628211081027985,0.7558091133832932,0.7593151107430458,0.0325666218996048,0.1314440444111824,0.11658826284110546,0.12058294285088778,0.018741335719823837,0.09507455304265022,0.1457894630730152,0.13788742572069168,0.08554311096668243,0.33178161084651947,0.04887202545069158,0.264919675886631,0.34603379014879465,-0.062387472949922085,0.3409412866458297,0.3571807071566582,-0.1040691789239645,0.39989490900188684,0.25040192902088165,0.24419555068016052,0.23078224807977676,0.07075493037700653,0.3245336711406708,0.29854944348335266,0.2988444194197655,0.07079808413982391,0.8047915548086166,0.7746419906616211,0.7803955748677254,0.05358204245567322,0.11739048920571804,0.1253158114850521,0.12312930170446634,0.019013788551092148,0.1206586267799139,0.0941373873502016,0.09944875817745924,0.05547969602048397,0.2668353021144867,0.003022995952051133,0.1945088431239128,0.45216551842167974,-0.024979397654533386,0.31706137699075043,0.32765216939151287,-0.03535126522183418,0.27245297096669674,0.25040192902088165,0.2724875807762146,0.24395498633384705,0.07739955186843872,0.31806500256061554,0.292930006980896,0.2988444194197655,0.06922309100627899,0.7725009471178055,0.7620970010757446,0.7701554074883461,0.04275670647621155,0.12474503181874752,0.11730203405022621,0.1208540154621005,0.01880391128361225,0.11149290576577187,0.11041880957782269,0.11356126144528389,0.06622400134801865,0.33178161084651947,0.027430097805336118,0.21828045696020126,0.3854282391257584,-0.05471466947346926,0.3295304412022233,0.3336196467280388,-0.08648365084081888,0.32150847371667624
full_semantic,13,1,0.3501958101987839,0.3570140153169632,0.3707083836197853,0.06098178029060364,0.5389264523983002,0.5088548809289932,0.529608353972435,0.04357878863811493,0.83444844186306,0.8294847756624222,0.8340012058615685,0.033736661076545715,0.11900755017995834,0.11616397276520729,0.11378771718591452,0.012695766985416412,0.0883494783192873,0.10481191612780094,0.09683292731642723,0.06906704232096672,0.1842614822089672,-0.0412438940256834,0.2744363760575652,0.3405694365501404,-0.07637499086558819,0.3655278328806162,0.34543364122509956,-0.018872166518121958,0.34281836822628975,0.35705888271331787,0.32172536849975586,0.34080883860588074,0.03249840438365936,0.5192238390445709,0.46469321846961975,0.49194786697626114,0.07027140259742737,0.8442613035440445,0.8333292901515961,0.8381919264793396,0.08238683640956879,0.1417896579951048,0.1294851265847683,0.13188345078378916,0.027966490015387535,0.09797577746212482,0.13888179697096348,0.11236837413161993,0.04147215560078621,0.20094548724591732,-0.0036243428476154804,0.300132904201746,0.143939895555377,0.021897623781114817,0.12503934698179364,0.19637122144922614,-0.013346648775041103,0.18937199329957366,0.35247915983200073,0.3320920616388321,0.35992705821990967,0.05109483003616333,0.5289938598871231,0.4821730852127075,0.515029676258564,0.05733393132686615,0.8404400944709778,0.8303889483213425,0.8367928043007851,0.057630106806755066,0.12549570947885513,0.12135780975222588,0.12220208253711462,0.019034219905734062,0.09503000788390636,0.12399332784116268,0.11131170857697725,0.05094082094728947,0.1842614822089672,-0.0412438940256834,0.29176945984363556,0.2341211624443531,-0.02166365087032318,0.23064778372645378,0.22480771131813526,-0.018318807240575552,0.24405290838330984
full_semantic,13,2,0.38468900322914124,0.3872227966785431,0.37305863946676254,0.06830485165119171,0.5267578363418579,0.49381130933761597,0.5088883340358734,0.060850679874420166,0.7497500628232956,0.720088854432106,0.7353189587593079,0.051646530628204346,0.13859030790627003,0.13333647325634956,0.13625857513397932,0.016956957057118416,0.08576438575983047,0.10831405408680439,0.11195662058889866,0.03475133143365383,0.34633316844701767,0.07136191800236702,0.34434159100055695,0.21173259615898132,0.024353850865736604,0.4003661386668682,0.2933155186474323,0.047200757544487715,0.32384542329236865,0.3852507323026657,0.3610750436782837,0.3497484475374222,0.050084397196769714,0.532838836312294,0.4683854430913925,0.5215889886021614,0.05648152530193329,0.7789506614208221,0.7613665610551834,0.79527697712183,0.09755142033100128,0.1537715531885624,0.15390979498624802,0.16326352767646313,0.04013470932841301,0.09334592148661613,0.08632067404687405,0.08939516916871071,0.05301858112215996,0.3744827173650265,0.024908233783207834,0.2813163734972477,0.4685753062367439,0.03006474208086729,0.4497879231348634,0.338873703032732,0.021936441771686077,0.25205471087247133,0.3852507323026657,0.3706185817718506,0.35869940370321274,0.057107508182525635,0.532838836312294,0.482781246304512,0.5088883340358734,0.05925007164478302,0.7590873390436172,0.7495557814836502,0.7523194625973701,0.06032399833202362,0.14444528706371784,0.13552625849843025,0.14247268810868263,0.02715788036584854,0.08860604465007782,0.09643583372235298,0.09622909687459469,0.05190940201282501,0.36820195242762566,0.0391776985488832,0.3096923790872097,0.3346177600324154,0.03006474208086729,0.4322332637384534,0.32249046862125397,0.0435853130184114,0.26622770726680756
full_semantic,13,3,0.3872683197259903,0.3592713624238968,0.3878444731235504,0.04375559091567993,0.6006769835948944,0.5645044147968292,0.5825906991958618,0.0458279550075531,0.7453357726335526,0.7526602149009705,0.7535672709345818,0.028031498193740845,0.11828499287366867,0.12163828127086163,0.1214445699006319,0.014620257541537285,0.0747848879545927,0.06905415840446949,0.07333764620125294,0.04375258646905422,0.2494043055921793,-0.04396684933453798,0.26433497946709394,0.20668380707502365,-0.02997370330558624,0.22616880387067795,0.3361493870615959,0.016396603547036648,0.37096648197621107,0.3906605988740921,0.37409746646881104,0.3731616213917732,0.07523630559444427,0.6371363252401352,0.5921614170074463,0.606207050383091,0.05986809730529785,0.7410801500082016,0.7456387132406235,0.7358830720186234,0.056676045060157776,0.13257002085447311,0.12917210161685944,0.12898409739136696,0.023306194692850113,0.06369300559163094,0.0457990188151598,0.06579074542969465,0.035176049917936325,0.27033428102731705,-0.025595193961635232,0.33916229009628296,0.36409616377204657,0.032598513178527355,0.35648498544469476,0.2585538774728775,-0.03363773413002491,0.26682490785606205,0.3900485187768936,0.3649837225675583,0.3761816918849945,0.05390907824039459,0.6109933108091354,0.5842468738555908,0.5967328250408173,0.04989051818847656,0.7453357726335526,0.7495139241218567,0.7488034889101982,0.04140320420265198,0.1231536865234375,0.12462368048727512,0.12441387865692377,0.01656060293316841,0.06965850852429867,0.0634036622941494,0.07238810136914253,0.040572235360741615,0.26208318397402763,-0.03409743984229863,0.29718791134655476,0.24714672937989235,-0.01993183232843876,0.27317763678729534,0.297250933945179,0.01069799717515707,0.3607622964773327
full_semantic,13,4,0.3415883630514145,0.33067552745342255,0.32696668058633804,0.0404181182384491,0.46641694009304047,0.44993364810943604,0.4580749347805977,0.04422517120838165,0.8575046360492706,0.8387204855680466,0.8522044941782951,0.06787748634815216,0.1296844705939293,0.12450585328042507,0.12587976083159447,0.015883391723036766,0.06206769496202469,0.05219411663711071,0.06028786487877369,0.024559874087572098,0.2985772639513016,0.03335009329020977,0.23586593847721815,0.255486436188221,-0.11146774125518277,0.3394309552386403,0.24165074061602354,-0.05419033579528332,0.30715456884354353,0.37856723368167877,0.39783720672130585,0.39201169461011887,0.06256707012653351,0.5013119131326675,0.4615945816040039,0.47569917142391205,0.04802386462688446,0.8593909740447998,0.8290511965751648,0.8401779383420944,0.03989297151565552,0.1367635279893875,0.1327693797647953,0.14041128661483526,0.021214619278907776,0.057362038642168045,0.044097332283854485,0.053136917762458324,0.035504644736647606,0.31033574789762497,6.134342402219772e-05,0.3116079093888402,0.3551387498155236,0.06054118741303682,0.32597879506647587,0.44225064665079117,0.06212652800604701,0.26935078762471676,0.3524426519870758,0.3625223785638809,0.35218629240989685,0.049208417534828186,0.4717874079942703,0.45321203768253326,0.46004461497068405,0.04603123664855957,0.8576185703277588,0.833461731672287,0.8450575098395348,0.05111217498779297,0.13270457834005356,0.1321895755827427,0.13332281075417995,0.018785415217280388,0.05753258056938648,0.04840397275984287,0.0583361741155386,0.03316204808652401,0.30804579332470894,6.134342402219772e-05,0.28821754083037376,0.31098952889442444,0.00925048254430294,0.32822504732757807,0.3404156221076846,0.009586711414158344,0.2876395806670189
full_semantic,13,5,0.27575942873954773,0.2553821802139282,0.2612944170832634,0.05145452916622162,0.4175419956445694,0.390870064496994,0.40773799270391464,0.046067014336586,0.6944285929203033,0.6621503829956055,0.6692624390125275,0.061173900961875916,0.10289911925792694,0.10753015242516994,0.1015137666836381,0.0160111952573061,0.10290508531033993,0.11176052503287792,0.11035161465406418,0.03717312589287758,0.3847772106528282,0.0012389139737933874,0.41378580033779144,0.4789813905954361,-0.06933464761823416,0.3974196738563478,0.29972634464502335,-0.09280066937208176,0.4280429957434535,0.27586935460567474,0.25239476561546326,0.2602554261684418,0.04385049641132355,0.3920520544052124,0.362220361828804,0.37140001356601715,0.0491570383310318,0.6678398102521896,0.6516880542039871,0.6651289835572243,0.031312957406044006,0.11511955037713051,0.1056683249771595,0.11049346346408129,0.019029103219509125,0.08168764039874077,0.06857617013156414,0.08242820389568806,0.030441932380199432,0.19078676030039787,-0.034811791963875294,0.19731418043375015,0.35724852979183197,0.08237359556369483,0.23542475374415517,0.3364221006631851,-0.03492505016038194,0.361471212527249,0.27575942873954773,0.25239476561546326,0.2602554261684418,0.04894855618476868,0.40365004539489746,0.38557179272174835,0.378406286239624,0.0491570383310318,0.6807233095169067,0.6516880542039871,0.6651289835572243,0.0370936393737793,0.10841349512338638,0.10586191155016422,0.10378553718328476,0.018238702788949013,0.09768280200660229,0.09091593138873577,0.09107713215053082,0.03472072817385197,0.29159167781472206,-0.028699974296614528,0.298819562420249,0.4074647054076195,0.04753669071942568,0.3465431921649724,0.31455402821302414,-0.04456169350305572,0.361471212527249
