layer,head,switch_residual,paraphrase_residual,parity_residual,residual_log_ratio,query_log_ratio,prompt_history_excess,native_log_ratio,current_key_log_ratio,switch_temporal_js,paraphrase_temporal_js,temporal_js_excess,switch_temporal_w1,paraphrase_temporal_w1,temporal_w1_excess,previous_episode_mass,returned_a1_mass,discovery_prompt_history_excess,validation_prompt_history_excess,zero_label,discovery_zero_label,validation_zero_label,otsu_label,gmm2_label
13,2,0.013072055764496326,0.005144919501617551,0.0,0.9175535082219833,0.8005740625894784,0.1105309509961313,0.9343602670394775,0.807917186144176,0.00039873088826425374,8.4784856881015e-05,0.00024107033823383972,0.10452374815940857,0.053572842851281166,0.042260292917490005,0.9041900038719177,0.0,0.15355021686845338,0.07870493283351451,switch_responsive,1,1,1,1
13,3,0.009165234863758087,0.0029998928075656295,0.0,0.9052432914865689,0.8713808484021819,0.07847310624564216,0.9032518711704167,0.8076768684750992,0.00017121867858804762,3.755603393074125e-05,0.00010112658492289484,0.07425825297832489,0.037198755890131,0.027533330023288727,0.9335286021232605,0.0,0.03720018249350859,0.12013274938445989,switch_responsive,1,1,1,1
13,4,0.005920731229707599,0.0020595332607626915,0.0,0.9308011727907103,0.8539439916650293,0.07788193489766532,0.8655297664934296,0.7896696320841092,0.0001469644921598956,3.915674824384041e-05,9.815398516366258e-05,0.062146127223968506,0.03169276751577854,0.028164852410554886,0.9173608422279358,0.0,0.03888294633778833,0.09784739768379169,switch_responsive,1,1,1,1
13,5,0.0052384131122380495,0.002568218973465264,0.0,0.6817181943473245,0.75669052516751,-0.08303099966077572,0.7796374612848465,0.7930410511804288,0.0002574612444732338,6.388888868968934e-05,0.00014914236089680344,0.0736047588288784,0.038267554715275764,0.030685266479849815,0.9473759829998016,0.0,0.029610216994892746,-0.1889700284163679,switch_stable,1,0,0,1
13,6,0.00652873027138412,0.0022967036347836256,0.0,0.8729123350743464,0.7987235548352829,0.04157386354494219,0.7839536499145301,0.744727398655251,0.00015649982378818095,3.721332177519798e-05,8.913948840927333e-05,0.0675428919494152,0.0337427519261837,0.0312889376655221,0.9087468087673187,0.0,-0.011777490041831144,0.09986150352010276,switch_responsive,0,1,0,1
13,7,0.004898697370663285,0.0028217502404004335,0.0,0.6322428516222182,0.7204631871317011,-0.1682128300068177,0.8018073697702475,0.7637015934747169,0.00027814570057671517,6.80635348544456e-05,0.00017249322263523936,0.08247196301817894,0.042361773550510406,0.03382228687405586,0.9288662075996399,0.0,-0.1602529556500189,-0.17749830574194786,switch_stable,0,0,0,0
13,8,0.011159642599523067,0.004001592984423041,0.0,0.8998737244699286,0.8392871955882373,0.10575941781692685,0.7916619562652145,0.8198346306543411,0.00016153178148670122,3.6068282497581095e-05,0.00010285602911608294,0.06321975588798523,0.03300950303673744,0.030266831628978252,0.8062005639076233,0.0,0.047287424024295976,0.16189019934858415,switch_responsive,1,1,1,1
13,9,0.00725766341201961,0.003352641360834241,0.0,0.6654748396042056,0.7381587485678226,-0.05217045006065921,0.7141717915625678,0.7441670656090604,0.00016179782687686384,4.474283196032047e-05,0.000102100326330401,0.06779244914650917,0.03450913354754448,0.024581294506788254,0.9513014853000641,0.0,-0.025097777556452205,-0.12390964790682467,switch_stable,0,0,0,1
13,10,0.009865096304565668,0.0030242687789723277,0.0,0.9290588843478886,0.8182314894554696,0.14616850109835122,0.965087660786029,0.8729436799261034,0.00028361802105791867,7.40136529202573e-05,0.00017465243581682444,0.08062862232327461,0.03952227532863617,0.03618261590600014,0.9707106947898865,0.0,0.1829093304955965,0.0790065976131043,switch_responsive,1,1,1,1
13,11,0.005322586745023727,0.00263490725774318,0.0,0.7171208101498888,0.7366550108123678,-0.003982411644021849,0.797066534608169,0.7529157074903184,9.440304347663186e-05,2.2848100343253464e-05,5.2452423915383406e-05,0.06794695183634758,0.03356102854013443,0.030269618146121502,0.8640866279602051,0.0,-0.10548088807925815,0.10533283016606479,switch_stable,0,1,0,1
14,0,0.006102707702666521,0.003029677434824407,0.0,0.6497703721853986,0.7607754890685772,-0.13045394450176176,0.7631047832159976,0.6870782616153013,0.00010012072743847966,2.393257454968989e-05,5.367835001379717e-05,0.06193461827933788,0.032338909804821014,0.023088574409484863,0.9527289569377899,0.0,-0.036994019260765176,-0.18200874539011683,switch_stable,0,0,0,0
14,1,0.007059571100398898,0.0033589781960472465,0.0,0.6662712836359215,0.7510963365065921,-0.05807391387265651,0.8381603843256891,0.7926984999980465,0.000617670506471768,0.0001433325669495389,0.000360091362381354,0.10118625685572624,0.05562165752053261,0.04345305636525154,0.9365825057029724,0.0,-0.06275438419157353,-0.04134323385245087,switch_stable,0,0,0,1
14,2,0.004583321046084166,0.002199890441261232,0.0,0.7120012941370402,0.6678852027165989,0.034356915813901656,0.7202078892803833,0.685049570837686,0.00028289156034588814,5.9684025472961366e-05,0.0001764221815392375,0.07849274575710297,0.038187723606824875,0.02982797473669052,0.9251044392585754,0.0,0.02302329865207925,0.05755097454919411,switch_responsive,1,1,0,1
14,3,0.0070808157324790955,0.0030745399417355657,0.0,0.8848574685961312,0.7614490752238123,0.07293722340324393,0.676953403758501,0.7309861947891426,0.000150319654494524,3.078383451793343e-05,8.520065603079274e-05,0.06511570513248444,0.03409722074866295,0.02664251998066902,0.8901628851890564,0.0,0.1568491465523828,-0.0011057928464175415,switch_responsive,1,0,1,1
14,4,0.005242160055786371,0.0023595464881509542,0.0,0.8122177083482169,0.7836604360620347,-0.015280465249559283,0.7368293321986876,0.7314734397934524,7.538068166468292e-05,1.6249519831035286e-05,4.358028672868386e-05,0.06553006544709206,0.031979214400053024,0.028926052153110504,0.9803179800510406,0.0,0.05107190116053123,-0.06981838326213785,switch_stable,1,0,0,1
14,5,0.008675700053572655,0.003955074353143573,0.0,0.7590142280133932,0.8267661191728399,-0.09140098210017278,0.8010811772714546,0.8479126441931512,0.0002459477982483804,5.147319461684674e-05,0.00013731245417147875,0.12549716979265213,0.057257186621427536,0.0608396977186203,0.9136752784252167,0.0,-0.03832374818693085,-0.13286936077990458,switch_stable,0,0,0,1
14,6,0.008153550326824188,0.0028942618519067764,0.0,0.9424226514438816,0.8381926961038131,0.07281567404345807,0.8154520793251374,0.782027971225734,0.00015156989684328437,2.8041280529578216e-05,9.413678344571963e-05,0.06615658476948738,0.030940743163228035,0.02784626465290785,0.9025391042232513,0.0,0.13891985265608284,0.004462052070019901,switch_responsive,1,1,1,1
14,7,0.009304491803050041,0.0032225664472207427,0.0,0.9832057897299884,0.8502501070999863,0.07628166264014813,0.8512461042337091,0.8459901001203769,0.0002010951575357467,5.453979247249663e-05,0.00013188861339585856,0.07022435590624809,0.040858194231987,0.02470453269779682,0.8721908330917358,0.0,0.06624924152693012,0.08965269608078305,switch_responsive,1,1,1,1
14,8,0.008068940602242947,0.0031239219242706895,0.0,0.851807245005032,0.7994105787065643,0.04472821719886394,0.7949063852286373,0.7937073132156636,0.00023485136625822634,4.461345815798268e-05,0.00013124820543453097,0.10300416126847267,0.05097167752683163,0.047724418342113495,0.8359538614749908,0.0,0.04472821719886394,0.03879689355197355,switch_responsive,1,1,0,1
14,9,0.00614701840095222,0.0024112591054290533,0.0,0.8031337467717857,0.7729998211146725,0.05145831062736263,0.7679258102625685,0.7270279325588422,0.00014074875798542053,3.056388231925666e-05,8.91261879587546e-05,0.06753277033567429,0.03203491121530533,0.032372841611504555,0.9276139438152313,0.0,0.030771963582996997,0.0769642777802487,switch_responsive,1,1,0,1
14,10,0.008537913672626019,0.0034900516038760543,0.0,0.8654699758149207,0.8073179253991496,0.032535160882169845,0.76312757907598,0.7795636101870613,0.00016148346185218543,3.4061813494190574e-05,0.00011112606443930417,0.07502113282680511,0.037912895902991295,0.033416369929909706,0.8251276314258575,0.0,0.02085943699203982,0.07175268612207031,switch_responsive,1,1,0,1
14,11,0.004930830793455243,0.0019294926314614713,0.0,0.8126826396438556,0.7237017326787002,0.10107280920214365,0.8520342386797738,0.723218538676096,0.0002647271758178249,5.308532308845315e-05,0.0001783713378245011,0.09323953837156296,0.04128502495586872,0.04358019679784775,0.942723423242569,0.0,0.22182420250806578,-0.02634742260723616,switch_responsive,1,0,1,1
15,0,0.006613909266889095,0.0021078140707686543,0.0,0.8123153759222633,0.626576218512569,0.1369132809382157,0.7107427858323103,0.6717777126713433,0.00018867447215598077,4.4788232116843574e-05,0.00011046757572330534,0.0702252946794033,0.03076464869081974,0.03534439951181412,0.928113579750061,0.0,0.102795626688231,0.19056287442925499,switch_responsive,1,1,1,1
15,1,0.0048980803694576025,0.002690236084163189,0.0,0.6471832605473866,0.6975624218680241,-0.07593474247283988,0.7872254436894768,0.7714534991205497,0.0003266948042437434,7.269816705957055e-05,0.00018791934417095035,0.08031079173088074,0.03791973553597927,0.0334366038441658,0.9409001767635345,0.0,0.03779192921271199,-0.17779540697205154,switch_stable,1,0,0,1
15,2,0.005220305174589157,0.0025542189832776785,0.0,0.6691834932842988,0.5927612062020973,0.045891618046586924,0.6939417480631165,0.6584037647694154,0.0004706141189672053,0.00011825018736999482,0.0002730278647504747,0.11036187410354614,0.05169232562184334,0.045584335923194885,0.9470781087875366,0.0,0.05920349896836885,0.04018792945923891,switch_responsive,1,1,0,1
15,3,0.008900674991309643,0.0031432242831215262,0.0,0.7782146212905929,0.6874961993470816,0.12010649240818579,0.6246273996283662,0.6637928312839743,0.00038129826134536415,8.055441139731556e-05,0.00021526053023990244,0.09426762908697128,0.04537339136004448,0.035507697612047195,0.9496390521526337,0.0,0.13636113133374025,0.09377263977890513,switch_responsive,1,1,1,1
15,4,0.004370969953015447,0.002231887774541974,0.0,0.610784360422951,0.6851491006301891,-0.007128486401444853,0.6889824911914626,0.7165611688142183,0.0002207899815402925,5.5468051868956536e-05,0.00011227461800444871,0.07009395956993103,0.031153726391494274,0.029472610913217068,0.945121705532074,0.0,0.0833649953214505,-0.12959255722366353,switch_stable,1,0,0,1
15,5,0.004616596503183246,0.002357829245738685,0.0,0.6067864237897194,0.6192200634458196,-0.06591409639391221,0.6310526556565974,0.6534865040940141,0.00018080654263030738,4.650568007491529e-05,0.00010200144606642425,0.06810915470123291,0.0358097106218338,0.027770149521529675,0.8856828510761261,0.0,0.007473141964001617,-0.09118407240183835,switch_stable,1,0,0,1
15,6,0.005990451900288463,0.002823307877406478,0.0,0.7778850211669808,0.7000113122575129,0.050369840166059936,0.6678904619529002,0.6247068094488931,0.00021329856826923788,5.0992341130040586e-05,0.00014132009528111666,0.07290038838982582,0.03587387874722481,0.0319890771061182,0.9450072646141052,0.0,0.03666099567877368,0.05384590723998858,switch_responsive,1,1,0,1
15,7,0.007367577403783798,0.0033303805394098163,0.0,0.6100630932287996,0.5788194641410086,-0.013512712647207714,0.757939108928456,0.7218983327771881,0.0005941263225395232,0.00012801226694136858,0.0002881484106183052,0.10635226964950562,0.05391225032508373,0.04145391285419464,0.94709712266922,0.0,0.04082363809294964,-0.08200586976662105,switch_stable,1,0,0,1
15,8,0.00691119534894824,0.0029650585493072867,0.0,0.8114948387911367,0.6861744208408597,0.09212906580958327,0.6533943506236988,0.7025682925080613,0.00010916710016317666,2.3874854377936572e-05,6.446364568546414e-05,0.06550009548664093,0.041647687554359436,0.023357808589935303,0.9227283000946045,0.0,0.09599114503830117,0.08879820616316547,switch_responsive,1,1,1,1
15,9,0.004815077176317573,0.0024123815819621086,0.0,0.706067735120752,0.6102813692290132,0.036249838615177554,0.787200496456245,0.6564598172307865,0.0002845142444130033,6.623745139222592e-05,0.0001598989765625447,0.08976763486862183,0.04386908560991287,0.03552454710006714,0.951664537191391,0.0,0.12310332581109482,-0.019547652089982326,switch_responsive,1,0,0,1
15,10,0.007952901534736156,0.00306030735373497,0.0,0.8362466679517052,0.7442117190496994,0.08502419225261887,0.7856790864803147,0.6969529873366725,0.00019936999888159335,3.5553650377551094e-05,0.00011722571798600256,0.07786468788981438,0.03273441456258297,0.0310360100120306,0.9181670546531677,0.0,0.03639425456054213,0.11091731008929204,switch_responsive,1,1,1,1
15,11,0.009863597340881824,0.0036992181558161974,0.0,0.8286933247844097,0.6242546608939392,0.15047747870874045,0.6532932926402638,0.6316188409289323,0.0001668001350481063,3.7868216168135405e-05,8.455177157884464e-05,0.07965113967657089,0.03636715188622475,0.03306371904909611,0.7745025753974915,0.0,0.2664714145314822,0.07508672215557938,switch_responsive,1,1,1,1
16,0,0.006641747429966927,0.003572504036128521,0.0,0.7157252977424435,0.5677561955823084,0.11888306937398169,0.6223417332709388,0.6397814822966439,0.0001925666947499849,5.559610144700855e-05,0.00010576211207080632,0.07575248181819916,0.04206434451043606,0.025629633106291294,0.8603790104389191,0.0,0.14024020910050478,0.08902262186709237,switch_responsive,1,1,1,1
16,1,0.0080733522772789,0.004512613173574209,0.0,0.6515734123944331,0.6135449503820969,0.022964267832100316,0.6381541055885598,0.6619801244429326,0.00026747293304651976,7.502549851778895e-05,0.00015849534247536212,0.07904050499200821,0.04533771239221096,0.02391305658966303,0.9217734932899475,0.0,0.06419581119270323,-0.025178190876444267,switch_responsive,1,0,0,1
16,2,0.010294569190591574,0.005016939481720328,0.0,0.7101033545949849,0.7504570592498705,0.00095246668567249,0.597168568799641,0.7739756401059219,0.00011768833792302758,3.063610347453505e-05,6.870213837828487e-05,0.06611365079879761,0.02945929393172264,0.026321420446038246,0.8070124387741089,0.0,-0.0838439676622868,0.04431493224081903,switch_responsive,0,1,0,1
16,3,0.005411247489973903,0.001975066843442619,0.0,0.8011250806164898,0.6595415503545974,0.13876789361022723,0.6094702349759695,0.6185857278194962,0.00018502068996895105,4.634626384358853e-05,0.0001304355464526452,0.06997550651431084,0.03809870779514313,0.02712221536785364,0.9334767162799835,0.0,0.1695510089532995,0.11886010570484454,switch_responsive,1,1,1,1
16,4,0.005121532827615738,0.0024575511924922466,0.0,0.5495917327012374,0.5820917665742289,-0.06461299095475916,0.5947154584232055,0.6998080675728258,0.00011941459524678066,3.525346255628392e-05,6.835898966528475e-05,0.06546682119369507,0.03556520864367485,0.026484908536076546,0.8473719656467438,0.0,-0.05679180040084651,-0.07639245467701275,switch_stable,0,0,0,1
16,5,0.010187495965510607,0.0036580360028892756,0.0,0.9264625276409016,0.6854282790419113,0.20144210780936317,0.5520478998919061,0.7270897275325595,0.00015510127559537068,3.3748798159649596e-05,9.717354259919375e-05,0.0656689777970314,0.030024598352611065,0.02932615950703621,0.8026059865951538,0.0,0.1946326622477434,0.20800164451480457,switch_responsive,1,1,1,1
16,6,0.005033295601606369,0.0022615300258621573,0.0,0.7559305011254812,0.5953132910717365,0.1425275840685784,0.6027000141853018,0.6943152555511473,7.752861711196601e-05,1.883247387013398e-05,4.3627813283819705e-05,0.05470976233482361,0.03265516087412834,0.02410372719168663,0.9477968811988831,0.0,0.08573459357164298,0.2263913032058958,switch_responsive,1,1,1,1
16,7,0.004972991766408086,0.0022980490466579795,0.0,0.6590406571945322,0.6041937628487335,-0.03589176830506394,0.6143575354692032,0.6324939446342013,0.0002413880283711478,6.527888763230294e-05,0.00014604482566937804,0.07561112567782402,0.04127761721611023,0.02742093615233898,0.953300416469574,0.0,-0.03761705609728541,-0.03589176830506394,switch_stable,0,0,0,1
16,8,0.009221459738910198,0.005764011992141604,0.0,0.5119623855176721,0.6833094080447983,-0.23499389873466547,0.5554036176339292,0.706430938119466,8.577713742852211e-05,2.2219894162844867e-05,4.852279380429536e-05,0.048883382230997086,0.024562837556004524,0.021429252810776234,0.8147192001342773,0.0,-0.15585731970282868,-0.2732203030883732,switch_stable,0,0,0,0
16,9,0.011574042961001396,0.005498398095369339,0.0,0.8291424653397081,0.7387431037473347,0.06880410113596963,0.6186601698454306,0.6795201680543737,9.442884766031057e-05,3.0389113817363977e-05,4.545188494375907e-05,0.047453515231609344,0.028881055302917957,0.01266265008598566,0.9601575434207916,0.0,-0.02558587564090342,0.1307501264711787,switch_responsive,0,1,1,1
16,10,0.005804374814033508,0.0029152134666219354,0.0,0.6913111323441634,0.6076032340606072,0.05880849001208932,0.6101005755746882,0.5914016084118461,0.0002994623646372929,8.079257531790063e-05,0.00016598864749539644,0.07907908409833908,0.04354868456721306,0.0254542650654912,0.9467379152774811,0.0,0.07598345052678904,-0.02501762401135582,switch_responsive,1,0,1,1
16,11,0.007846045307815075,0.0048200334422290325,0.0,0.5661011456572514,0.6517442921417722,-0.0658646603890582,0.5185437830010993,0.6345244802175207,0.0003356519737280905,8.276771404780447e-05,0.00019411082030273974,0.09476630389690399,0.04674752615392208,0.03823644295334816,0.9261626601219177,0.0,-0.0658646603890582,-0.07244627627031514,switch_stable,0,0,0,1
17,0,0.0044619913678616285,0.0022559817880392075,0.0,0.5728397034819042,0.5871870133200108,-0.013795831116212992,0.5214134289395145,0.642211081819205,0.0001599650422576815,3.789330366998911e-05,8.251002509496175e-05,0.06089088134467602,0.03232745826244354,0.020458193495869637,0.8879088759422302,0.0,0.02092111992387624,-0.06312045705358366,switch_stable,1,0,0,1
17,1,0.004580593202263117,0.0016572895692661405,0.0,0.8831757220594356,0.6685256773555885,0.16331927409575625,0.5724741504828645,0.651499107122125,8.954913937486708e-05,1.9105311366729438e-05,4.237523353367578e-05,0.06661154329776764,0.03288731351494789,0.02614949457347393,0.9957295358181,0.0,0.09638205823917328,0.23904322029678468,switch_responsive,1,1,1,1
17,2,0.004904633853584528,0.002738374285399914,0.0,0.5222467399297976,0.5738133031137868,-0.07978582918049243,0.6885258874301419,0.5362538058473192,5.689675163011998e-05,1.7327689420199022e-05,3.0944218451622874e-05,0.0460129976272583,0.025095123797655106,0.01741858571767807,0.8207806646823883,0.0,0.008408369732779808,-0.17034440923680522,switch_stable,1,0,0,1
17,3,0.007444280898198485,0.003527257009409368,0.0,0.8438429172040017,0.6019817783187431,0.16902847074219501,0.563456320950056,0.6002528169081172,5.4047406592871994e-05,1.1869604350067675e-05,2.5438592274440452e-05,0.035135915502905846,0.021333439275622368,0.01162754837423563,0.9687731564044952,0.0,0.10325543256327757,0.26387760858219256,switch_responsive,1,1,1,1
17,4,0.0035363594070076942,0.0019738900009542704,0.0,0.6425819674066986,0.5546672067454891,0.01717372490701946,0.44037026930898027,0.607103213365372,5.3200245019979775e-05,1.2470849469536915e-05,3.447455310379155e-05,0.05037236399948597,0.025281965732574463,0.017366737127304077,0.9322727918624878,0.0,-0.0481663531133974,0.11660754673799531,switch_responsive,0,1,0,1
17,5,0.006045585731044412,0.0029826542595401406,0.0,0.6790711925806626,0.6183902575549473,0.051185357192694084,0.5337345076785935,0.5897698214891054,4.527292549028061e-05,1.3238022802397609e-05,1.960010740731377e-05,0.04491208307445049,0.024800065904855728,0.017285294830799103,0.9487889409065247,0.0,0.1538149016569772,-0.12717194814592286,switch_responsive,1,0,0,1
17,6,0.00440283608622849,0.0021239027846604586,0.0,0.5863293104766685,0.6118887800335735,0.00023103732951214317,0.4539224250163593,0.6205728560168785,0.00012291283928789198,3.580619522836059e-05,5.52133351447992e-05,0.05400889553129673,0.03256060741841793,0.018057411536574364,0.8964738249778748,0.0,0.006282198210687984,-0.03889239277275719,switch_responsive,1,0,0,1
17,7,0.009387885686010122,0.003388787619769573,0.0,0.9298208533940165,0.6474853688194971,0.20389107577112583,0.5637150763672627,0.6481008353193023,7.859624020056799e-05,1.6405621863668784e-05,4.130465640628245e-05,0.055473193526268005,0.025007431395351887,0.0196895319968462,0.9994941651821136,0.0,0.19265036772907979,0.22907917609561185,switch_responsive,1,1,1,1
17,8,0.0079165562056005,0.0033238058676943183,0.0,0.9160425936670671,0.6066712724744663,0.19241707045518228,0.5100130665159228,0.5998814884526371,3.995040606241673e-05,1.0177609510719776e-05,1.6474998119520023e-05,0.03360258415341377,0.01854989118874073,0.013926326297223568,0.9823830127716064,0.0,0.22690576078001157,0.17577000306191715,switch_responsive,1,1,1,1
17,9,0.007100769551470876,0.003528574132360518,0.0,0.5787585946547402,0.6381573667186773,-0.06375850033876179,0.5247877887734322,0.5598089712852774,0.0003954659041482955,0.00010817015572683886,0.0001667317919782363,0.10444321855902672,0.06182686798274517,0.033720578998327255,0.9390363693237305,0.0,0.0156698949823994,-0.12383556041605628,switch_stable,1,0,0,1
17,10,0.009169435128569603,0.004838430322706699,0.0,0.6488189999769387,0.596703754779673,-0.029383168328119824,0.5712176741519213,0.640840833509494,7.057762559270486e-05,2.0458464859984815e-05,3.364254371263087e-05,0.04670689441263676,0.02973231766372919,0.01767888106405735,0.8506316542625427,0.0,0.18442378212137378,-0.27257234789556006,switch_stable,1,0,0,1
17,11,0.006405767286196351,0.0035087644355371594,0.0,0.6237705624394061,0.5630072993173367,-0.006832720194592912,0.4940703841604022,0.522972254791142,0.00019805700867436826,4.539845394901931e-05,0.00010994687181664631,0.07438458502292633,0.03833572380244732,0.029969297349452972,0.8793923556804657,0.0,0.13670448822838788,-0.09216509066404349,switch_stable,1,0,0,1
18,0,0.00625461433082819,0.0034881720785051584,0.0,0.4645720335236969,0.4886835569382257,-0.05071837967182222,0.4731704437360773,0.4168186192768309,0.00016013558342820033,4.009425174444914e-05,9.422641596756876e-05,0.07464458793401718,0.03747895546257496,0.03019004315137863,0.9293909966945648,0.0,-0.04513999736343188,-0.054946713894891606,switch_stable,0,0,0,1
18,1,0.004388223867863417,0.0023999280529096723,0.0,0.48675103921946744,0.46780248896675036,-0.006741349447944356,0.49411964875215475,0.4534720331280143,0.00011516009180922993,3.1487768865190446e-05,6.269591904128902e-05,0.0586203895509243,0.0284780440852046,0.0186920128762722,0.913763552904129,0.0,-0.014112073722241943,0.006702155687428463,switch_stable,0,1,0,1
18,2,0.0038621736457571387,0.0021775488276034594,0.0,0.49668553246070496,0.4390116443073499,-0.012298096482593779,0.40440148928566383,0.48709683772899426,0.00014227323117665946,3.7266145227476954e-05,7.537154306191951e-05,0.0619414746761322,0.03313916362822056,0.021866554394364357,0.9534571170806885,0.0,0.10218555114740357,-0.06943861114288997,switch_stable,1,0,0,1
18,3,0.0038026333786547184,0.002068284316919744,0.0,0.5479140752001974,0.5010072984201879,0.12833955549361473,0.539512710798242,0.5198397206717571,0.00012032380618620664,3.079655289184302e-05,5.544497798837256e-05,0.06432166695594788,0.03293495066463947,0.01696154661476612,0.931977391242981,0.0,0.14437884171817772,0.11312655725827223,switch_responsive,1,1,1,1
18,4,0.0059808974619954824,0.0032998103415593505,0.0,0.4544120705178416,0.5370739491758283,-0.09384871851583795,0.36243354187885163,0.419588665405598,0.00024645859957672656,5.830729969602544e-05,0.0001282612793147564,0.08795153349637985,0.04559215344488621,0.03123299404978752,0.8863895237445831,0.0,0.0167071720428051,-0.17147803617989496,switch_stable,1,0,0,1
18,5,0.004195960937067866,0.00236191030126065,0.0,0.47744180343998927,0.5012460503964884,0.02247028970340939,0.5738025798610975,0.5251887846738139,0.0001403175701852888,3.4374999813735485e-05,7.344247933360748e-05,0.07199728116393089,0.03470088355243206,0.022576103918254375,0.9595774412155151,0.0,-0.024939183504634477,0.03912123294534339,switch_responsive,0,1,0,1
18,6,0.004548644879832864,0.0025418053846806288,0.0,0.4418130855439776,0.48141504891990805,-0.02312062799405895,0.3237854070189603,0.4823208068052421,0.00013922344078309834,3.224343527108431e-05,7.261588325491175e-05,0.06822352111339569,0.03555595874786377,0.024293418042361736,0.9691454768180847,0.0,0.045881833898838764,-0.09474968633524691,switch_stable,1,0,0,1
18,7,0.003437365056015551,0.0017828401178121567,0.0,0.5692205971878208,0.4810676002720691,0.033508294517725634,0.5627062863654796,0.5024824560969463,9.952242544386536e-05,2.5881776309688576e-05,4.9879366997629404e-05,0.062469227239489555,0.030249476432800293,0.020444873720407486,0.9443842172622681,0.0,0.058787807519732616,-0.0015559917555333092,switch_responsive,1,0,0,1
18,8,0.0039113982347771525,0.0022324291057884693,0.0,0.43435121521581765,0.49138528848670693,-0.022867689167415398,0.42740616865994907,0.5020711790747603,0.0001717538179946132,3.868581188726239e-05,8.059107494773343e-05,0.06709853559732437,0.03263773210346699,0.02379559725522995,0.9419120252132416,0.0,-0.03424585767358368,-0.016435577023543105,switch_stable,0,0,0,1
18,9,0.005563303362578154,0.0026247119531035423,0.0,0.5945274988514095,0.5619573570667882,-0.019799576689703113,0.358588533913783,0.47864559107488147,7.44067583582364e-05,1.8739763618214056e-05,4.1035447793547064e-05,0.050137368962168694,0.028094714507460594,0.016942938789725304,0.8989303410053253,0.0,-0.03520419515852419,0.010738903412582157,switch_stable,0,1,0,1
18,10,0.005377525929361582,0.0029818237526342273,0.0,0.5162827352142432,0.44074384824049606,0.07007055937094614,0.5044597985063899,0.4841956686941442,0.0001981349050765857,4.006805829703808e-05,0.00010839834430953488,0.06957349181175232,0.03855836018919945,0.021225839853286743,0.9631584286689758,0.0,-5.397956291362804e-07,0.12212790773841647,switch_responsive,0,1,1,1
18,11,0.004803494084626436,0.003248298424296081,0.0,0.41691974007112476,0.435029380709451,-0.031927187611537705,0.49220630089016876,0.4079601085760752,0.00017051970644388348,3.6302175431046635e-05,9.018218406708911e-05,0.07673758640885353,0.036476170644164085,0.024105282500386238,0.9076115190982819,0.0,0.08901257479900726,-0.2138348768427682,switch_stable,1,0,0,1
19,0,0.0075310333631932735,0.005522620631381869,0.0,0.3768775301315025,0.17846104068673752,0.215960907174976,0.17568881718022988,0.23191610271455446,0.00015224727394524962,4.857352905673906e-05,7.063164957799017e-05,0.07428469508886337,0.044510914012789726,0.014929944649338722,0.9473282098770142,0.0,0.26223223774223847,0.1345041230015407,switch_responsive,1,1,1,1
19,1,0.006506509846076369,0.0035584792494773865,0.0,0.7005673548594042,0.22848485785885786,0.42973949311854265,0.17109658493557442,0.26011226168453727,7.823625492164865e-05,2.4658627808094025e-05,3.5387514799367636e-05,0.05048363842070103,0.030758504755795002,0.01591226551681757,0.930816113948822,0.0,0.4192685130708033,0.4314683460919785,switch_responsive,1,1,1,1
19,2,0.004080253187566996,0.002610275289043784,0.0,0.42406462705927683,0.10525225098290386,0.26917665664169943,-0.10310080656719792,0.1239545949947356,2.9734983399976045e-05,1.0076604667119682e-05,1.3630520697915927e-05,0.03818689286708832,0.021178620867431164,0.01416446827352047,0.9992449879646301,0.0,0.3249468180314204,0.2307205168411766,switch_responsive,1,1,1,1
19,3,0.0056036601308733225,0.003777548554353416,0.0,0.2578555382799066,0.18456887132950567,0.17616927513798064,0.15205111706005406,0.09263685631874755,0.00014968044706620276,5.125230018165894e-05,5.4504482250194997e-05,0.06487936526536942,0.04147755168378353,0.012840931303799152,0.9836887121200562,0.0,0.22292902116241156,0.142188652854202,switch_responsive,1,1,1,1
19,4,0.008656618185341358,0.004551483318209648,0.0,0.5853907689960807,0.22447016005826648,0.4631184201908675,0.020625775387805773,0.1832783346375978,4.5161803427618e-05,1.6602609321125783e-05,2.3276586944120936e-05,0.04929298534989357,0.03300052136182785,0.019851190969347954,0.9383721649646759,0.0,0.3868939166835692,0.5673483744736332,switch_responsive,1,1,1,1
19,5,0.006135452538728714,0.0051362921949476,0.0,0.16476878466904288,0.20235332129082592,-0.020790961026733085,0.15518184180173225,0.21181042960536647,4.832181002711877e-05,1.4013097825227305e-05,2.088959445245564e-05,0.03505321964621544,0.020638195797801018,0.012476123869419098,0.8891499638557434,0.0,0.031724343983588005,-0.09143477296371791,switch_stable,1,0,0,1
19,6,0.004913250915706158,0.0029939967207610607,0.0,0.5050910334778498,0.29073216926735773,0.12630298302448523,0.22759364432057044,0.2234627429135928,6.131872214609757e-05,1.574547786731273e-05,3.1610470614396036e-05,0.043745992705225945,0.02248356305062771,0.013601979240775108,0.8607787489891052,0.0,0.14402104006562821,0.12057140990421195,switch_responsive,1,1,1,1
