layer,head,policy_prompt_score_discovery,policy_prompt_score_validation,policy_prompt_bootstrap_agreement,policy_prompt_A1,policy_prompt_B,policy_prompt_A2,persistent_content_discovery,persistent_content_validation,persistent_content_bootstrap_agreement,persistent_content_B,persistent_content_A2,persistent_positioned,persistent_output
19,10,0.3141331955705542,0.4434948844596996,1.0,0.21041142308535488,0.3430072556486318,0.27682261577886286,0.0002785436809062958,-0.0004946105182170868,0.618,-3.357231616973877e-05,5.9992074966430664e-05,8.559226989746094e-05,-0.0008361786603927612
19,11,0.4196604866927428,0.4495482300134771,1.0,0.5181162774556749,0.33818845925039154,0.4158615100431041,8.34539532661438e-05,4.535168409347534e-05,0.674,-7.969141006469727e-05,0.0001411736011505127,9.681284427642822e-05,0.00011889636516571045
20,0,0.3584700458140082,0.2801593167500843,1.0,0.38994709470784605,0.36248612617282616,0.29027812688540827,0.0002757757902145386,-3.7536025047302246e-05,0.628,-0.00014582276344299316,0.00017318129539489746,6.889551877975464e-05,0.0003180950880050659
20,1,0.10404012658598925,0.38895698444334204,1.0,0.2993929800641747,0.39498123959153003,0.38820255495013317,0.00017753243446350098,0.0004270002245903015,0.804,0.0006924867630004883,0.0005281269550323486,0.000483490526676178,0.0013701915740966797
20,2,0.29963791448398935,0.34251227088395786,1.0,0.24214758295482403,0.3668833910735675,0.3698671154665075,-1.078099012374878e-05,-6.340444087982178e-05,0.532,9.140372276306152e-05,-0.00032323598861694336,-0.00028733909130096436,-0.00041615962982177734
20,3,0.3901978027446085,0.29411656495495186,1.0,0.49501428903642314,0.383260900620681,0.25966842133238,0.00020328164100646973,0.0003962889313697815,0.994,0.0002651810646057129,0.00023359060287475586,0.00032605230808258057,0.0007846653461456299
20,4,0.46016137904205834,0.25422432067409106,1.0,0.2819905983853386,0.43455518219243305,0.3667474804284064,0.00011137127876281738,0.0003645792603492737,0.918,0.00025916099548339844,0.0002314448356628418,-7.510185241699219e-06,0.0002830326557159424
20,5,0.25527753318543056,0.2175298647528688,1.0,0.15827268115857934,0.3570086634429809,0.21687398330896995,0.0005118399858474731,0.0009531304240226746,0.888,0.0009258389472961426,0.0006759464740753174,0.0004029124975204468,0.0007035434246063232
20,6,0.47499965124676347,0.18207794844206204,0.966,0.1739343179298804,0.35992318191522826,0.3727099861595516,0.0001709386706352234,0.000154837965965271,0.934,0.00017952919006347656,0.00046709179878234863,0.00032357871532440186,0.0006040632724761963
20,7,0.17873688200821675,0.2298681494165728,0.998,0.27769269548304254,0.2296983955620542,0.2171673442261005,-0.00016307085752487183,0.0003583058714866638,0.568,0.00026848912239074707,-0.00017827749252319336,3.0741095542907715e-05,0.0011881589889526367
20,8,0.18450438637953132,0.26047536100696583,1.0,0.14180759394636022,0.2723676874411174,0.14419949435043738,-0.0002827867865562439,-0.00016339123249053955,0.882,-7.641315460205078e-05,-0.00017321109771728516,-6.280839443206787e-05,0.0004946291446685791
20,9,0.2958909836516088,0.35683473967551543,1.0,0.45989060398778947,0.31281678277678004,0.21059727437769202,-3.7729740142822266e-05,-0.0002858564257621765,0.74,1.7762184143066406e-05,-0.00018233060836791992,-7.936358451843262e-05,0.0011248141527175903
20,10,0.5989802816816977,0.25914752604695895,1.0,0.22261754838764672,0.41748432016213555,0.4792755028675795,6.188452243804932e-05,0.0003116875886917114,0.96,0.00010779500007629395,0.0004585385322570801,0.00015200674533843994,0.0014551281929016113
20,11,0.2695949428888993,0.3305637770433181,1.0,0.17658454728053619,0.2738325955103626,0.33796028360128705,0.00019203871488571167,6.161630153656006e-06,0.736,0.00018015503883361816,-6.428360939025879e-05,-0.00016142427921295166,0.0012387335300445557
21,0,0.26076518227371237,0.35744368863240294,1.0,0.4630892004163074,0.30145469719150086,0.297767303110854,0.00016736984252929688,0.00010135024785995483,0.846,6.535649299621582e-05,0.000178605318069458,3.094971179962158e-05,0.00011929869651794434
21,1,0.29898080631155155,0.36049893740155964,1.0,0.4957379396780791,0.33789932572663267,0.44478043569369574,0.0004186481237411499,-0.0005682185292243958,0.592,1.385807991027832e-05,-0.00019446015357971191,7.383525371551514e-05,0.00019948184490203857
21,2,0.284039143133729,0.3748255616391828,1.0,0.25552744442496034,0.3377298757815166,0.34166867559365033,0.00011804699897766113,0.00011547654867172241,0.964,7.69197940826416e-05,0.0001964271068572998,7.079541683197021e-05,8.600950241088867e-05
21,3,0.36115927560256456,0.2615604485623022,1.0,0.14454928804740438,0.3308668166632369,0.23280805552537304,0.00041362643241882324,-3.0875205993652344e-05,0.648,0.00014981627464294434,0.00017833709716796875,0.00037751346826553345,0.00011628866195678711
21,4,0.2940619759124924,0.31314939481250703,1.0,0.38981909432392325,0.3714703651206484,0.23162804684859725,-1.6614794731140137e-05,-0.00035152584314346313,0.702,-0.0002932250499725342,-0.00014090538024902344,-0.00023239105939865112,-4.585087299346924e-05
21,5,0.23485433803832156,0.18916031035123504,1.0,0.19766349730902733,0.17207486132154043,0.28837149633252934,0.00014644116163253784,0.0004609823226928711,0.892,0.0005282461643218994,4.470348358154297e-05,0.000424899160861969,-0.0033696740865707397
21,6,0.4283837667093674,0.3783089587339137,1.0,0.3637406158631063,0.3954333408327759,0.453021516330796,0.0005465224385261536,0.0005684643983840942,0.994,0.0006529390811920166,0.0006344616413116455,0.0004284381866455078,0.0006121844053268433
21,7,0.2873258503692717,0.394425146819788,1.0,0.46066376528048836,0.45989380012933695,0.31593561579179297,0.0003237500786781311,0.000625908374786377,0.976,0.0005311965942382812,0.00046938657760620117,0.00039698928594589233,0.001162111759185791
21,8,0.2538546770430288,0.0831572688940954,0.998,0.2698902074937787,0.14712642306591273,0.32529163054915805,8.231401443481445e-05,-0.00010992959141731262,0.548,0.0002638697624206543,5.960464477539062e-07,0.00018778443336486816,0.0007957816123962402
21,9,0.3062204478199113,0.30805273614430084,0.99,0.44177187823031017,0.383836164215952,0.36332834018716237,-0.00016417354345321655,-0.0001331418752670288,0.666,-2.0116567611694336e-05,-0.00023999810218811035,5.684792995452881e-05,0.0016211271286010742
21,10,0.28752952240665086,-0.1528678005837289,0.92,0.09098758412076634,0.15867891304521464,0.1731619679846914,0.00031233206391334534,-0.0006822273135185242,0.658,-0.0002122819423675537,0.00030231475830078125,-6.92903995513916e-05,0.0003432631492614746
21,11,0.27268198248623343,0.24003346834559605,1.0,0.18272551874347515,0.33914819535804763,0.23747951346599888,-3.619492053985596e-05,0.0003045499324798584,0.706,0.00011342763900756836,0.00013959407806396484,0.00024365633726119995,-0.0003893226385116577
22,0,0.322339798481221,0.3998922932287583,1.0,0.2663854083681112,0.32973575926881266,0.39760700373284874,0.0006715878844261169,0.00046197324991226196,1.0,0.0005669891834259033,0.0005498230457305908,0.0006937235593795776,0.00027535855770111084
22,1,0.28454881895677786,0.1518387802088486,1.0,0.26162591408311836,0.22129514197752387,0.2338104122332529,-3.8817524909973145e-06,5.758553743362427e-05,0.618,0.0001983046531677246,2.3692846298217773e-05,3.5762786865234375e-05,9.363889694213867e-05
22,2,0.28410559554705417,0.17315922763863328,1.0,0.07426278587019242,0.3308781113807867,0.3227737809255684,0.00033992528915405273,0.0005040690302848816,0.798,0.0005050301551818848,0.00026172399520874023,0.0003094226121902466,0.0006135851144790649
22,3,0.3863319165744128,0.41252462061720974,1.0,0.31748742836963534,0.42227500607073276,0.39605769824856873,0.0002963840961456299,2.4322420358657837e-05,0.782,0.00011041760444641113,9.115040302276611e-05,-5.5909156799316406e-05,-0.00014191865921020508
22,4,0.3512071533602108,0.3121949257500066,1.0,0.4246688365186757,0.2453081022165513,0.4300335475205718,0.0006827116012573242,0.00015296787023544312,0.98,0.0004958212375640869,0.0002783238887786865,0.0003535524010658264,0.0011747032403945923
22,5,0.2608117236410271,0.3214026493845433,1.0,0.17923433149871174,0.30960165184417787,0.2745297036957401,0.00018540769815444946,0.0001812949776649475,0.924,0.00030428171157836914,0.00011935830116271973,1.5527009963989258e-05,0.0007549971342086792
22,6,0.2822762194882294,0.25272685535119455,1.0,0.21813633379690883,0.3124517717483628,0.2904341277988122,0.00012337788939476013,0.00044465065002441406,0.982,0.0004246234893798828,0.0002967715263366699,0.00018946081399917603,0.001114875078201294
22,7,0.3107575972304357,0.21728594172297908,1.0,0.28210556599310127,0.2758881439961286,0.20590104414074545,-0.0001985207200050354,0.00040612369775772095,0.614,0.00013834238052368164,-2.9593706130981445e-05,9.146332740783691e-05,-0.0004932880401611328
22,8,0.42183536756344164,0.32554610092521014,1.0,0.26148111272728186,0.42952363308371755,0.28467563569181153,0.0001569315791130066,-1.3764947652816772e-05,0.886,0.00013053417205810547,0.00016476213932037354,-5.4076313972473145e-05,-0.0010473132133483887
22,9,0.43020574825326763,0.16674122853722279,0.998,0.31210830118856747,0.24450854389252255,0.31546298758630975,0.0004843957722187042,0.00034255534410476685,1.0,0.0004899799823760986,0.00035819411277770996,0.00036178529262542725,0.0003508329391479492
22,10,0.43910274125268584,0.39201112213049893,1.0,0.3040920862030597,0.3550726085764446,0.5367534130441438,0.0003463253378868103,0.0005039647221565247,0.926,0.0006698071956634521,0.0003484785556793213,0.00027179718017578125,0.0002222508192062378
22,11,0.31267222463619615,0.33662055656990103,1.0,0.24656406988335644,0.3511049859845388,0.3182696398786118,0.0001491643488407135,0.0002849884331226349,0.882,0.00023958086967468262,0.00025707483291625977,0.0002073533833026886,-0.0007206499576568604
23,0,0.3760265984579544,0.35282120873015776,1.0,0.22632607160498566,0.4164093682233816,0.31512612490178515,0.000413358211517334,0.0008011683821678162,1.0,0.0006927251815795898,0.0004607737064361572,0.0006055459380149841,0.0006495416164398193
23,1,0.360965131090162,0.13910819556584886,0.994,0.3281292268605908,0.15003304055645306,0.28247382480631344,-5.4486095905303955e-05,0.0008542798459529877,0.882,0.00029496103525161743,0.0003305301070213318,0.00047857221215963364,0.0007378607988357544
23,2,0.4843220367159826,0.2784149133852226,1.0,0.09421057606417993,0.2582019844765615,0.39564730209968985,0.00016208738088607788,0.0009922012686729431,0.912,0.0005879998207092285,0.00037804245948791504,0.0003355443477630615,0.001079857349395752
23,3,0.2725357194629766,0.2294642773564225,0.992,0.17966947443294945,0.17472046046312356,0.22968455746220579,0.000100746750831604,-0.0003097951412200928,0.63,-7.387995719909668e-05,-0.00020894408226013184,-0.00011932849884033203,0.00020423531532287598
23,4,0.3474442098353512,0.33670243617788814,1.0,0.3468887637679737,0.3816945398163146,0.4323915203470263,0.0006467550992965698,0.00018531084060668945,0.982,0.0003560781478881836,0.00035902857780456543,0.0005330741405487061,-3.0249357223510742e-06
23,5,0.2598631150822579,0.27181449182565076,0.998,0.3996410014638399,0.19881690166009167,0.29619025547632083,0.0003885403275489807,-4.3958425521850586e-05,0.632,-3.948807716369629e-05,0.00011244416236877441,-9.900331497192383e-05,-0.0016955435276031494
23,6,0.2872193392858454,0.42875280503796687,1.0,0.2983736728590207,0.4133831924536916,0.35332660629016777,0.0005714297294616699,0.00012890249490737915,0.966,0.0003739893436431885,0.0001538991928100586,0.0003869682550430298,0.0006163716316223145
23,7,0.34649603231120374,0.06535814210860325,1.0,0.16979737028881936,0.2982626310162064,0.28848268513933095,0.0002348199486732483,0.00031232088804244995,0.976,0.00018167495727539062,0.00023892521858215332,8.732825517654419e-05,0.0012987852096557617
23,8,0.316284061536511,0.3866752793565261,1.0,0.11633097757281709,0.5705295090326782,0.39998171931980053,0.0009507685899734497,0.0007421150803565979,1.0,0.0007092654705047607,0.0005219578742980957,0.0007725059986114502,4.845857620239258e-05
23,9,0.3113895375914508,0.2457527493492368,1.0,0.23569156796740645,0.3776022062831688,0.3328190163586109,0.00014586374163627625,-5.811452865600586e-07,0.574,0.00019624829292297363,-9.055435657501221e-05,-0.00011445581912994385,-0.0026772618293762207
23,10,0.2551651804000924,0.16302535504169968,1.0,0.28534776165091014,0.2934938497810482,0.20268951332740087,-9.032897651195526e-06,0.0009009828791022301,0.984,0.0001371726393699646,0.0005350857973098755,0.0002359234495088458,0.00021280348300933838
23,11,0.4452375224371433,0.14574228847405046,0.994,0.375163610670612,0.27051589102762474,0.3231318651629913,0.00035409629344940186,0.00022931769490242004,0.89,0.00027129054069519043,-7.271766662597656e-05,7.124990224838257e-05,0.001810610294342041
24,0,0.31120229127120647,0.25941534889922857,1.0,0.2199287213213941,0.31240479734411236,0.3588057925484136,0.00030386075377464294,-0.0002009570598602295,0.85,7.459521293640137e-05,3.886222839355469e-05,-4.64022159576416e-05,-0.0004425644874572754
24,1,0.3713451170011029,0.2196031630699201,1.0,0.45338805606705757,0.1456403575157269,0.30789963270399046,0.000448472797870636,-2.606213092803955e-05,0.722,0.00017565488815307617,0.00018036365509033203,8.940696716308594e-08,0.0002796351909637451
24,2,0.14277214760134183,0.1671971893223123,0.992,0.26566615404315563,0.2644769727573401,0.04265236851228839,-0.00011555105447769165,-0.00045854225754737854,0.854,-9.836256504058838e-05,-0.0003036707639694214,8.846446871757507e-05,0.00031191110610961914
24,3,0.24826391567735595,0.27715853756590203,1.0,0.27531158116401877,0.17816821288089332,0.26924554057254746,0.0005391091108322144,3.715604543685913e-05,0.896,0.000669330358505249,-1.823902130126953e-05,0.0004625245928764343,0.00041903555393218994
24,4,0.34296812098964496,0.2588030332037362,1.0,0.13905010864860984,0.4259612490692943,0.29906114283248636,0.0004016682505607605,0.0003267526626586914,0.988,0.000327378511428833,0.0002828538417816162,0.00044386088848114014,0.0005118399858474731
24,5,0.5222472154003983,0.2728847478430366,1.0,0.4420611099146796,0.33015111259013574,0.3318273378694102,0.0005423948168754578,0.0004930421710014343,0.938,0.0003089308738708496,0.00038242340087890625,0.00020516663789749146,0.0007848441600799561
24,6,0.324675533198022,0.3482894920572854,1.0,0.49227849237446947,0.41927926647346203,0.24911514200837914,0.00023284927010536194,-0.00021308287978172302,0.724,5.2288174629211426e-05,2.1651387214660645e-05,-0.00010706484317779541,-0.0012157261371612549
24,7,0.3635199669103003,0.20298602008095737,1.0,0.06592895180654472,0.24080813196457332,0.3075533051098974,0.00046090781688690186,0.0003205537796020508,0.976,0.00021260976791381836,0.00019231438636779785,0.0002545565366744995,0.002484351396560669
24,8,0.3363895681849579,0.34154320732518123,1.0,0.4000912733206533,0.3380095011903989,0.22742548320446335,-3.708153963088989e-05,-0.0002977140247821808,0.92,-0.00017508864402770996,-8.89599323272705e-06,-3.8817524909973145e-06,-0.00044263899326324463
24,9,0.42277184283551866,0.3227017307870399,1.0,0.2201444924148777,0.44995750506911114,0.419585052041231,0.00011748820543289185,-0.00022658705711364746,0.598,6.502866744995117e-05,-3.916025161743164e-05,-2.9988586902618408e-05,-0.0004964619874954224
24,10,0.17508253864541484,0.3238347800448397,1.0,0.31040776867449515,0.26015511547344417,0.34830896687824847,3.551319241523743e-05,-8.760020136833191e-05,0.59,-8.678436279296875e-05,-3.355741500854492e-05,-9.336322546005249e-05,-2.6211142539978027e-05
24,11,0.2829169184596219,0.2771605838647183,1.0,0.30056042340315037,0.4500671351097437,0.2384624590617843,-4.579499363899231e-05,0.0003083273768424988,0.802,0.00028708577156066895,0.0003166794776916504,0.00016220659017562866,0.0012163221836090088
25,0,0.15354961978556603,0.2815162469927179,0.996,-0.007474162636567021,0.2700630835962017,0.33731594243259244,7.810443639755249e-05,4.789233207702637e-05,0.576,-8.07642936706543e-06,-7.417798042297363e-05,5.8963894844055176e-05,0.0001306980848312378
25,1,0.14575539946258015,0.059019148643136045,0.802,-0.0952341415000269,0.0183042386123937,0.15351039979879877,0.0003906264901161194,0.0002073831856250763,0.97,0.0003444254398345947,0.00011923909187316895,0.00016801059246063232,-0.0001608133316040039
25,2,0.22212658193667995,0.22511871405247763,0.998,0.050607371319770666,0.170584716083514,0.2491878206355003,0.0004715248942375183,-2.0347535610198975e-05,0.82,0.00016811490058898926,-9.754300117492676e-05,0.00013844668865203857,-0.00020372867584228516
25,3,0.37916864910804027,0.31114819143998385,1.0,0.3536956680012109,0.35034002055147606,0.20893790931247785,0.0002495124936103821,-0.000225752592086792,0.492,-2.771615982055664e-06,-0.00020459294319152832,-6.136298179626465e-05,-0.00029118359088897705
25,4,0.19117988602428088,0.2154840541464216,1.0,0.11890663358958134,0.1757995525544767,0.24561956967500662,0.000275246798992157,0.0003343522548675537,0.756,0.0003465116024017334,-3.358721733093262e-05,0.00029943883419036865,0.0003616064786911011
25,5,0.2718760917457161,0.07603465975676718,1.0,0.05870242615620207,0.1638141011229666,0.1122889946339585,0.0005174055695533752,-0.0001922696828842163,0.564,0.00034296512603759766,4.801154136657715e-05,0.0005600452423095703,-2.1010637283325195e-06
25,6,-0.07250688536717226,-0.11768219142378561,0.578,0.08938393665728205,-0.16626817038708763,0.004355686488788849,-3.138929605484009e-05,0.00020535290241241455,0.676,0.00016805529594421387,7.88271427154541e-05,-0.00020219385623931885,-0.0016605854034423828
25,7,0.12743171776824863,0.2223019705472658,0.984,0.028572832844496902,0.18837420660940343,0.05198468258198765,-0.0001851208508014679,2.9813498258590698e-05,0.55,-0.0001475214958190918,0.00014512240886688232,7.892772555351257e-05,-0.0006115585565567017
25,8,0.3868209866553653,0.34336503877582886,1.0,0.5214060336712687,0.441379025392192,0.33939032820697307,0.0002735927700996399,-9.083747863769531e-05,0.784,0.0002608001232147217,5.1587820053100586e-05,0.00017088651657104492,0.0003175288438796997
25,9,0.09711102386406291,-0.02063441397816025,0.876,0.2900647534017514,0.11869105709098374,-0.12267153407197713,-2.7310103178024292e-05,0.00017773360013961792,0.59,1.0594725608825684e-05,0.00017909705638885498,-9.50545072555542e-05,-0.0010813623666763306
25,10,-0.11663551391311656,0.08115207036400723,0.508,0.4082837201196671,0.05701749985410612,0.00664042282067746,5.608797073364258e-05,0.00018455088138580322,0.732,0.00021472573280334473,5.5283308029174805e-05,0.0005673766136169434,0.00015784800052642822
25,11,0.11730126931486971,0.017364976376111584,0.812,0.017489605013876967,-0.09825346420678033,0.19204886898380047,0.00021392107009887695,-0.00044061988592147827,0.756,-0.00011941790580749512,-7.049739360809326e-05,-0.0001207888126373291,0.00022886693477630615
26,0,0.3160001136340028,0.1174046358427831,1.0,0.1689822776614171,0.2544403170737057,0.1992110026190764,5.523860454559326e-05,-0.00011432170867919922,0.51,-0.00013935565948486328,-0.0001728534698486328,-6.507337093353271e-05,-0.00020413100719451904
26,1,0.18878537711504198,0.0773240497736577,0.934,0.41745280093692816,0.1769670637755019,0.22720366600640307,-9.258091449737549e-05,0.00012756139039993286,0.63,1.2695789337158203e-05,-0.00018969178199768066,-8.887797594070435e-05,0.0006635934114456177
26,2,0.23352996398738876,-0.02669861541430186,0.794,0.08041775761540934,0.12926483908968703,0.12932615422437907,0.00018800050020217896,0.0004631802439689636,0.762,0.0004138350486755371,6.729364395141602e-05,0.0004121363162994385,5.626678466796875e-05
26,3,0.1273761228988485,0.027898048642275023,0.748,-0.03863525773905303,-0.006668709719654567,0.18101350380488024,0.00036817044019699097,5.4799020290374756e-05,0.742,0.00020292401313781738,3.603100776672363e-05,0.0001824498176574707,0.0003784596920013428
26,4,0.0911206825566572,0.18512537133065352,0.976,-0.12540571412011767,0.26322851904345623,0.06819279929318921,0.00023553520441055298,-6.842613220214844e-05,0.776,6.866455078125e-05,1.96993350982666e-05,0.0001475214958190918,0.0012939423322677612
26,5,0.21083034507311188,0.14913327919372593,0.986,-0.009067690010890759,0.15240023283976148,0.185371391323497,-0.00012028217315673828,0.0003554001450538635,0.518,0.00018659234046936035,-3.713369369506836e-05,0.00029631704092025757,0.0006669461727142334
26,6,0.1790935579408335,0.0769756461748958,0.896,-0.1973753063000252,0.00020342425846117326,0.14447577385679783,0.0002750605344772339,0.00010810792446136475,0.896,0.00021314620971679688,0.00010898709297180176,0.00027507543563842773,0.00024352967739105225
26,7,0.19501632467544341,-0.11085638901761999,0.828,-0.009700557873378549,0.18714421124555072,0.08324705075572614,-0.00013775378465652466,-3.2395124435424805e-05,0.788,8.228421211242676e-05,-5.0067901611328125e-05,3.781169652938843e-05,0.0005784034729003906
26,8,0.23870108295007186,0.2219594303204843,0.998,0.32921749954947965,0.09168998419649795,0.18827088703022593,0.0003165304660797119,0.0002975389361381531,0.998,0.0003921687602996826,0.0002619326114654541,0.00011590123176574707,0.00030200183391571045
26,9,0.2550701125693416,0.1634972102927705,0.98,0.38069652812590227,0.21584928546708865,0.23224491343377746,5.0634145736694336e-05,0.00022907555103302002,0.766,0.0003866851329803467,-8.228421211242676e-05,0.00016185641288757324,0.0002636462450027466
26,10,0.10317408716380565,0.06455540456967199,0.848,0.08963931965741181,0.1711969497382227,-0.05820480315350319,-0.000745479017496109,0.0011094845831394196,0.818,0.00044527649879455566,0.00021485984325408936,0.0004737190902233124,0.00032320618629455566
26,11,0.2536502487621528,0.17289129620587618,1.0,0.2999860858558223,0.07924354037747688,0.3680059206621793,0.000566333532333374,0.0001598745584487915,0.882,0.00039196014404296875,0.0003318488597869873,0.0003295093774795532,0.0005167871713638306
27,0,-0.18877479859018675,0.09751821853213877,0.596,-0.4401701495273854,-0.043175716999370055,0.07892420839240112,0.00019813328981399536,-0.0006584599614143372,0.696,1.3232231140136719e-05,-0.00034162402153015137,-3.37064266204834e-05,0.0002047419548034668
27,1,0.16952689952761602,-0.01749077153387183,0.7,0.13363279984323828,-0.01511934793172095,-0.09795519847569727,-5.608797073364258e-05,0.0003743171691894531,0.786,0.00011774897575378418,2.0951032638549805e-05,-2.8312206268310547e-06,-0.0017853379249572754
27,2,0.09942329153223053,0.09130242182309492,0.984,0.08456753032560627,0.1821041232702885,0.04090427841811733,-0.00030150264501571655,0.00013125687837600708,0.748,-2.4139881134033203e-05,-0.0001590251922607422,-0.00014509260654449463,-3.17990779876709e-05
27,3,0.14244690659339856,0.16418220048781612,0.976,0.04721042959896528,0.17017357878863051,0.11186704807717687,-5.550682544708252e-06,-9.273737668991089e-05,0.766,-9.673833847045898e-05,4.178285598754883e-05,-0.00013557076454162598,7.921457290649414e-05
27,4,0.22271979949780424,0.0018129065588004568,0.704,-0.21054345952339812,0.15868176546910345,0.14931969309423804,6.917864084243774e-05,-6.38812780380249e-05,0.696,0.0002627372741699219,-5.125999450683594e-05,-4.000961780548096e-06,0.00013113021850585938
27,5,-0.1270891984265364,-0.08024649104571072,0.744,-0.371623092902746,-0.13540045131664796,-0.1578624487590012,0.00024832040071487427,-9.262561798095703e-05,0.716,0.00011116266250610352,7.334351539611816e-05,0.00022804737091064453,-1.6987323760986328e-06
27,6,0.1880171640149278,0.02331135245817833,0.996,0.057628311685218835,0.17701475651523604,0.11489257142408739,5.883723497390747e-05,1.605600118637085e-05,0.868,-5.6177377700805664e-05,4.163384437561035e-05,5.1334500312805176e-05,0.0008732974529266357
27,7,0.13419475279279808,0.2319913575917119,0.978,0.14647790216636478,0.1480399960405619,0.18962156544264852,0.00016802549362182617,0.0008878558874130249,0.988,0.0003954470157623291,0.0003223121166229248,0.0003546103835105896,0.0006905198097229004
27,8,0.17161173950894626,0.1104174266066407,0.994,0.05607902003129543,0.13671396805424285,0.19317907618216945,4.664808511734009e-05,-7.331371307373047e-06,0.516,0.00021129846572875977,7.429718971252441e-05,0.0001417100429534912,0.00045774877071380615
27,9,0.14742816572546652,0.1250835727374745,0.952,0.06076574723630353,0.15224981393245507,0.11466066900827238,0.00013468414545059204,0.00032801181077957153,1.0,0.0003009289503097534,0.0003443509340286255,0.0002842247486114502,0.00034624338150024414
27,10,0.12381086144129039,0.03579367273260203,0.908,0.222984208376464,-0.11535567527392056,0.2473846985347273,0.0003439411520957947,-0.00017464160919189453,0.758,0.0005172193050384521,0.00018703937530517578,0.00021875649690628052,0.00046685338020324707
27,11,0.035434685700945066,-0.024017617328485844,0.53,0.0237512291250467,-0.05213882500432145,0.07141698568690527,-0.00014500692486763,-0.00017626583576202393,0.788,-0.0002276897430419922,-0.00020430982112884521,-0.00011055171489715576,0.0003210008144378662
28,0,0.04063305481934718,-0.022739322136589798,0.538,0.18027128229746614,-0.018012333309448306,-0.08684720998709423,6.163865327835083e-05,0.0001853257417678833,0.842,1.1801719665527344e-05,0.00011816620826721191,5.996227264404297e-05,0.00011195242404937744
28,1,0.260109965902965,0.03213329207931445,0.972,0.2316464057738376,0.13057754337540345,0.13533699630518906,0.0002508386969566345,-0.00021120160818099976,0.804,-0.00011676549911499023,0.0002200007438659668,-5.504488945007324e-05,0.00012476742267608643
28,2,0.21289392146256458,0.07863263181660796,0.984,0.015268458889435304,0.20800412517056854,0.13991805906555668,0.00022608041763305664,6.396323442459106e-05,0.968,-2.2172927856445312e-05,0.00019729137420654297,1.7434358596801758e-06,0.00031335651874542236
28,3,0.06675513275786235,0.08784984383730127,0.956,-0.2029074138991515,0.049083656662936626,0.16208562132816984,0.00030825287103652954,0.00016258656978607178,0.956,9.357929229736328e-05,0.00024572014808654785,0.00021807849407196045,9.550154209136963e-05
28,4,-0.10102294373293849,0.06291278775097217,0.58,-0.1013635178171442,0.12719302471495897,-0.14820780212726334,0.00040777772665023804,2.2813677787780762e-05,0.874,0.00030049681663513184,0.00024273991584777832,8.383393287658691e-05,-0.0002906620502471924
28,5,0.24281067358079633,0.1968751865214394,1.0,0.22213681581221792,0.26116736672584906,0.17487658725187816,0.0002192854881286621,0.0004191175103187561,0.964,0.00039336085319519043,0.00017532706260681152,0.00024937093257904053,0.0004856288433074951
28,6,0.12203727002793907,0.23069359621878077,0.992,-0.0016403473269335275,0.3105740811904846,0.23970641249263888,0.00020925700664520264,0.0006155297160148621,0.84,0.0005942881107330322,0.0007447302341461182,0.0003943443298339844,0.0003803074359893799
28,7,0.06923740017473844,0.054732069872549916,0.938,0.09466807088764556,0.13020459104158283,0.1314718223051153,0.00021735578775405884,-0.0004970207810401917,0.68,-8.940696716308594e-07,-0.00016835331916809082,3.9830803871154785e-05,0.0004025399684906006
28,8,0.07943174373965745,-0.1920772706236758,0.532,-0.2276123066032279,0.017586866878339893,0.11444251976367711,-0.00016561895608901978,4.5962631702423096e-05,0.662,-0.0002244114875793457,-2.35140323638916e-05,-9.636580944061279e-05,0.0003821849822998047
28,9,0.21048537663861625,0.24182708449799997,1.0,0.09093029553348467,0.19380034140777927,0.3138388823608037,0.00016908347606658936,-0.0002911984920501709,0.762,-4.163384437561035e-05,0.00014865398406982422,-7.423758506774902e-05,0.00019699335098266602
28,10,0.18110909229826003,0.08503156149448197,0.968,0.06398743733565543,0.17787001840732197,0.08340737563155598,0.0005657225847244263,0.0005092397332191467,0.978,0.0002231299877166748,0.0005631148815155029,0.00035875290632247925,0.0017566978931427002
28,11,0.135281179831619,0.04594812958110712,0.92,0.17489530025576083,0.03384605965055609,-0.06799505585062818,-1.5757977962493896e-05,7.581710815429688e-05,0.592,4.8726797103881836e-05,-2.5033950805664062e-06,1.4454126358032227e-06,0.0005325078964233398
29,0,0.06285673801600877,-0.06459921956436104,0.582,0.21420187332990734,0.011587945572448702,0.009834727373481702,0.00018713250756263733,0.0005263909697532654,0.962,0.0006020069122314453,0.0002826899290084839,4.454702138900757e-05,0.0003447234630584717
29,1,0.07432072512827721,0.22411281256648485,0.922,0.15129325962903992,0.009519337049330542,0.18882020550967446,0.000185355544090271,-5.461275577545166e-05,0.618,-7.152557373046875e-07,2.09808349609375e-05,-0.00011679530143737793,8.688867092132568e-05
29,2,0.10994397626655385,-0.22842555585096413,0.648,-0.2079201246865765,0.07342751316807297,0.06163597438132902,0.0001606568694114685,2.6263296604156494e-05,0.722,2.1845102310180664e-05,5.695223808288574e-05,4.8741698265075684e-05,0.00021508336067199707
29,3,0.17761730146063992,0.16065732576505193,0.986,-0.12551171245459009,0.15403442419370222,0.13676294617432525,0.0003786832094192505,-3.091990947723389e-05,0.884,0.00014603137969970703,0.00020933151245117188,3.641843795776367e-05,-0.00021170079708099365
