layer,head,old_history_effect,old_history_effect_samples,reverse_effect,reverse_effect_samples,reverse_relative_log,reverse_relative_log_samples,phase_shift_effect,phase_shift_effect_samples,phase_shift_relative_log,phase_shift_relative_log_samples,freeze_latest_effect,freeze_latest_effect_samples,freeze_latest_relative_log,freeze_latest_relative_log_samples,value_mismatch_effect,value_mismatch_effect_samples,value_mismatch_relative_log,value_mismatch_relative_log_samples,reverse_vs_phase_log,reverse_vs_phase_log_samples,correct_top1,correct_top1_samples,correct_margin,correct_margin_samples,hard_wrong_top1,hard_wrong_top1_samples,random_wrong_top1,random_wrong_top1_samples,wrong_top1,wrong_top1_samples,history_specificity,history_specificity_samples,hard_history_specificity,hard_history_specificity_samples,correct_peak_age,correct_peak_age_samples,reverse_relative_log_bootstrap_low,reverse_relative_log_bootstrap_high,reverse_relative_log_bootstrap_p_positive,reverse_relative_log_bootstrap_confidence,reverse_relative_log_cluster_count,phase_shift_relative_log_bootstrap_low,phase_shift_relative_log_bootstrap_high,phase_shift_relative_log_bootstrap_p_positive,phase_shift_relative_log_bootstrap_confidence,phase_shift_relative_log_cluster_count,freeze_latest_relative_log_bootstrap_low,freeze_latest_relative_log_bootstrap_high,freeze_latest_relative_log_bootstrap_p_positive,freeze_latest_relative_log_bootstrap_confidence,freeze_latest_relative_log_cluster_count,value_mismatch_relative_log_bootstrap_low,value_mismatch_relative_log_bootstrap_high,value_mismatch_relative_log_bootstrap_p_positive,value_mismatch_relative_log_bootstrap_confidence,value_mismatch_relative_log_cluster_count,history_specificity_bootstrap_low,history_specificity_bootstrap_high,history_specificity_bootstrap_p_positive,history_specificity_bootstrap_confidence,history_specificity_cluster_count,v136_cphi_score,v136_age_js_score,v136_middle_recent_margin,v136_old_mass_excess,v136_temporal_reach_ratio,history_specificity_label,order_gmm_side,order_label_admissible
16,4,0.11569598689675331,128,0.00995696010068059,128,-2.4080940215454945,128,0.004711228422820568,128,-3.1863001562137274,128,0.0894860029220581,128,-0.26864759993666587,128,0.06143427826464176,128,-0.6585848348087773,128,0.7406002210604155,128,0.6777392327785492,128,0.019933342933654785,128,0.6020435690879822,128,0.6390417814254761,128,0.6467575430870056,128,0.030902117490768433,128,0.07411530613899231,128,3.0,128,-2.5257139604440066,-2.3348595960258107,0.0,1.0,128,-3.259770143290448,-3.086332939032796,0.0,1.0,128,-0.29696844394288063,-0.2149503892395686,0.0,1.0,128,-0.714548796230785,-0.580858100121413,0.0,1.0,128,0.020437240600585938,0.035237133502960205,1.0,1.0,128,-0.4008369084121088,-0.08092716745714101,-1.8202736377716064,-0.285927951335907,0.2915526032447815,self_history_specific,low_order_response,0
16,5,0.06929094716906548,128,0.013054115697741508,128,-1.6314629563241225,128,0.005330914398655295,128,-2.5810737808265847,128,0.058312155306339264,128,-0.1880158568640553,128,0.0550443846732378,128,-0.23031045379032813,128,0.9066290542152522,128,0.6668492257595062,128,0.02367866039276123,128,0.5753932893276215,128,0.6193812191486359,128,0.6299710869789124,128,0.03518107533454895,128,0.08551938831806183,128,3.0,128,-1.6835234441385711,-1.5863452057010459,0.0,1.0,128,-2.638467214170136,-2.5458966399958824,0.0,1.0,128,-0.22123901818273076,-0.15994436053345534,0.0,1.0,128,-0.3543640755184358,-0.08426453716609193,0.0,1.0,128,0.02717113494873047,0.04484260082244873,1.0,1.0,128,-0.2235285499844291,-0.06978092444721642,-1.9226534962654114,-0.3887723684310913,0.23001820594072342,self_history_specific,low_order_response,0
16,6,0.09124168753623962,128,0.02623358927667141,128,-1.21539929333618,128,0.012954740785062313,128,-1.9196497114454814,128,0.07266649231314659,128,-0.1686510219152719,128,0.03395978361368179,128,-0.993509001052874,128,0.6804572481541515,128,0.4155454635620117,128,0.033098384737968445,128,0.3799892067909241,128,0.4238297641277313,128,0.438736692070961,128,-0.0174638032913208,128,0.0425792932510376,128,11.0,128,-1.2766022520789453,-1.1931585555961133,0.0,1.0,128,-2.0134215681683116,-1.815622463435289,0.0,1.0,128,-0.19453484570593216,-0.13365346843533127,0.0,1.0,128,-1.0826489670795867,-0.895993296263284,0.0,1.0,128,-0.02724146842956543,-0.0066103339195251465,0.0,1.0,128,-0.45346791654560353,-0.036929717077812674,-1.4775879979133606,-0.3920251727104187,0.26811447739601135,no_self_history_preference,low_order_response,0
16,7,0.11121167242527008,128,0.010314250830560923,128,-2.3521565472044372,128,0.00237775850109756,128,-3.7820903013123415,128,0.09597742184996605,128,-0.1209760377045628,128,0.09819328039884567,128,-0.09574807712396723,128,1.3665924006162111,128,0.6350171864032745,128,0.02186340093612671,128,0.49117669463157654,128,0.5362661182880402,128,0.5476856231689453,128,0.0854489803314209,128,0.1377543807029724,128,4.0,128,-2.4187008569546222,-2.303465926852821,0.0,1.0,128,-3.8345874098625568,-3.7191294489042126,0.0,1.0,128,-0.14730690645527733,-0.09091667160018616,0.0,1.0,128,-0.16150314355455098,-0.01969344743239865,0.005,0.995,128,0.0773082971572876,0.0999988347291946,1.0,1.0,128,-0.24974987810260746,-0.10237771570516002,-1.0089232325553894,-0.08269879221916199,0.3587215393781662,self_history_specific,low_order_response,0
16,8,0.12220820784568787,128,0.013097817543894053,128,-2.266944541701385,128,0.006159109296277165,128,-3.0004474962379692,128,0.08851009979844093,128,-0.2794015053406742,128,0.07507826015353203,128,-0.3821844800846197,128,0.6587218853980693,128,0.586800754070282,128,0.026965558528900146,128,0.48126234114170074,128,0.546470582485199,128,0.5626877546310425,128,0.029476523399353027,128,0.09650222957134247,128,2.0,128,-2.30829977775161,-2.22042963457278,0.0,1.0,128,-3.0570426856225024,-2.9390732222555505,0.0,1.0,128,-0.33735309037241873,-0.23587372674554546,0.0,1.0,128,-0.44103081253432624,-0.28449772743007146,0.0,1.0,128,0.01727399230003357,0.040579915046691895,1.0,1.0,128,-0.44843690380552814,-0.04110555703334666,-1.9511222839355469,-0.37968118488788605,0.24732645601034164,self_history_specific,low_order_response,0
16,9,0.0556442029774189,128,0.015742795541882515,128,-1.254354105636545,128,0.008767215069383383,128,-1.8430582802546087,128,0.04572400450706482,128,-0.20810974846323926,128,0.02922621089965105,128,-0.750631612718613,128,0.635155135086835,128,0.530675858259201,128,0.02528056502342224,128,0.47224943339824677,128,0.5154723525047302,128,0.5329464673995972,128,0.01013195514678955,128,0.06203141808509827,128,11.0,128,-1.3367302100975453,-1.204098112629415,0.0,1.0,128,-1.9783421772933627,-1.7541580624479938,0.0,1.0,128,-0.2613072477741691,-0.17574691066005116,0.0,1.0,128,-0.8101501462388809,-0.6640405502533892,0.0,1.0,128,0.00027319788932800293,0.01670229434967041,0.985,0.985,128,-0.5036288366665576,-0.0344003664725617,-1.9480797052383423,-0.649436354637146,0.20814663916826248,self_history_specific,low_order_response,0
16,10,0.09621206670999527,128,0.004770815605297685,128,-2.9950387664761493,128,0.0016238213866017759,128,-4.003393306328354,128,0.08931467309594154,128,-0.06725517549633352,128,0.1192503273487091,128,0.21690794969289479,128,0.9457866367202805,128,0.6696917712688446,128,0.022813349962234497,128,0.51241135597229,128,0.5524882674217224,128,0.5718780755996704,128,0.097663015127182,128,0.16038450598716736,128,6.0,128,-3.0652657727119386,-2.9085878839699646,0.0,1.0,128,-4.086202062427201,-3.9002801428951557,0.0,1.0,128,-0.09223273154856765,-0.04805153168896049,0.0,1.0,128,0.1345547673564108,0.2619795255165753,1.0,1.0,128,0.08731216192245483,0.10692006349563599,1.0,1.0,128,-0.3245591026252218,-0.11221540708065293,-1.2806503176689148,-0.173749178647995,0.31896425783634186,self_history_specific,low_order_response,0
16,11,0.14853858202695847,128,0.007970170583575964,128,-2.921762816395674,128,0.003577843541279435,128,-3.7384389071260125,128,0.14486471563577652,128,-0.03277994858064162,128,0.1616351157426834,128,0.0557185555642683,128,0.7863048728626026,128,0.48078469932079315,128,0.024751394987106323,128,0.4020964801311493,128,0.45709899067878723,128,0.4704773724079132,128,0.00235651433467865,128,0.06846308708190918,128,10.0,128,-2.9884947035346485,-2.8638531962090563,0.0,1.0,128,-3.7956475735959434,-3.6918311544877587,0.0,1.0,128,-0.07270956811992618,-0.002329522756820164,0.015,0.985,128,-0.046868732113294835,0.1373300482054535,0.873,0.873,128,-0.009560459852218628,0.014858603477478027,0.549,0.549,128,-0.3925186362727509,-0.10486979905819249,-1.1626805663108826,-0.13675940036773682,0.4627483934164047,self_history_specific,low_order_response,0
17,0,0.16363675892353058,128,0.009028072003275156,128,-2.854367508753895,128,0.0029312294209375978,128,-4.009590958630398,128,0.14271390438079834,128,-0.08877199333377289,128,0.13946626335382462,128,-0.2487423584988212,128,1.0217378083270494,128,0.7138151526451111,128,0.0207652747631073,128,0.5772471725940704,128,0.6229972243309021,128,0.6410219669342041,128,0.06659331917762756,128,0.11016711592674255,128,3.0,128,-2.9652767037809453,-2.7948133475961963,0.0,1.0,128,-4.088827758072231,-3.9563020967430855,0.0,1.0,128,-0.176524139610043,-0.05764327945464928,0.0,1.0,128,-0.28513622726935506,-0.1407641151717058,0.0,1.0,128,0.05970948934555054,0.07913410663604736,1.0,1.0,128,-0.3222330208777934,-0.06514042229621772,-1.4140676259994507,-0.25053125619888306,0.49967482686042786,self_history_specific,low_order_response,0
17,1,0.12126084044575691,128,0.03603275679051876,128,-1.2025185124868139,128,0.019519063644111156,128,-1.84355049558842,128,0.09934049099683762,128,-0.1510824353106786,128,0.033233435824513435,128,-1.3041310665661658,128,0.6054310944913615,128,0.754282683134079,128,0.022338956594467163,128,0.6973221898078918,128,0.7198025286197662,128,0.7282971739768982,128,0.02017614245414734,128,0.04737618565559387,128,6.0,128,-1.2489962285014828,-1.1477099984184913,0.0,1.0,128,-1.879391444772886,-1.748700576952425,0.0,1.0,128,-0.1800324202656421,-0.1225046981623794,0.0,1.0,128,-1.389782375981159,-1.2035479362218613,0.0,1.0,128,0.015587389469146729,0.02664726972579956,1.0,1.0,128,-0.23011310647796263,-0.035538920087839765,-0.8802865743637085,-0.1904461681842804,0.32097867131233215,self_history_specific,low_order_response,0
17,2,0.22989913076162338,128,0.014021823182702065,128,-2.7751557566425484,128,0.008210258092731237,128,-3.3235662451724783,128,0.14780603349208832,128,-0.39305348697003784,128,0.21760522574186325,128,-0.0853926139435495,128,0.5207818734608445,128,0.5793559849262238,128,0.026582837104797363,128,0.553954690694809,128,0.6075769066810608,128,0.6155555248260498,128,-0.03452157974243164,128,0.022316157817840576,128,4.0,128,-2.8658261184301788,-2.6925684570053603,0.0,1.0,128,-3.4043786652324743,-3.2427896265563563,0.0,1.0,128,-0.46738492837685597,-0.3492930939465662,0.0,1.0,128,-0.14514090742065905,-0.04725859914733476,0.0,1.0,128,-0.04319685697555542,-0.027021408081054688,0.0,1.0,128,-0.4912600157559701,-0.02159860893781961,-1.627906858921051,-0.49204155802726746,0.34406110644340515,no_self_history_preference,low_order_response,0
17,3,0.06886319816112518,128,0.009607948362827301,128,-1.9777014178098895,128,0.00536344712600112,128,-2.5462293261461575,128,0.05544470436871052,128,-0.25862386112585645,128,0.017647956497967243,128,-1.2746854891750967,128,0.5419793298461608,128,0.570711225271225,128,0.016715586185455322,128,0.5493471026420593,128,0.5919398963451385,128,0.5947745740413666,128,-0.01722133159637451,128,0.017524003982543945,128,6.0,128,-2.0300002238059265,-1.8908374376272152,0.0,1.0,128,-2.6516600682635807,-2.4861508952847,0.0,1.0,128,-0.29638617561224107,-0.23344756236926517,0.0,1.0,128,-1.3870286085105858,-1.2079721541437858,0.0,1.0,128,-0.028753340244293213,-0.008955776691436768,0.0,1.0,128,-0.23084447653509974,-0.03204946060495989,-1.9540828466415405,-0.5488529205322266,0.21544621139764786,no_self_history_preference,low_order_response,0
17,4,0.12930384278297424,128,0.0260950131341815,128,-1.641894858296886,128,0.011030109133571386,128,-2.4900724031752137,128,0.11302512139081955,128,-0.08987528188696126,128,0.03138457611203194,128,-1.453585753348655,128,0.7891480116302976,128,0.725276529788971,128,0.016740113496780396,128,0.6769250631332397,128,0.695489913225174,128,0.7073322236537933,128,0.015698373317718506,128,0.04696470499038696,128,5.5,128,-1.6732926774063337,-1.6131131518350257,0.0,1.0,128,-2.5127107454895694,-2.439680764017442,0.0,1.0,128,-0.11188109629442795,-0.07432600834770442,0.0,1.0,128,-1.5444262658285044,-1.360748501237906,0.0,1.0,128,0.010787427425384521,0.021569253504276263,1.0,1.0,128,-0.24014129255598538,-0.030372480139152204,-1.4389206767082214,-0.23542332649230957,0.37496747076511383,self_history_specific,low_order_response,0
17,5,0.09245220199227333,128,0.018036200664937496,128,-1.6101175545831188,128,0.007789004826918244,128,-2.4089160942097765,128,0.0758640505373478,128,-0.18978503930187346,128,0.022011032328009605,128,-1.3791730379584264,128,0.7698527356824056,128,0.6763944625854492,128,0.020083069801330566,128,0.6576569080352783,128,0.6865330338478088,128,0.6934784650802612,128,-0.023207008838653564,128,0.01387438178062439,128,12.0,128,-1.6660888927690056,-1.510422374589889,0.0,1.0,128,-2.5305786073456087,-2.316172207375375,0.0,1.0,128,-0.22714274742391868,-0.1713005941542587,0.0,1.0,128,-1.489024392784809,-1.328739932623057,0.0,1.0,128,-0.029076099395751953,-0.016431093215942383,0.0,1.0,128,-0.19796553390984684,-0.03299575270153714,-1.6961406469345093,-0.48317618668079376,0.28420190513134,no_self_history_preference,low_order_response,0
17,6,0.1563093066215515,128,0.0059916130267083645,128,-3.2660236951851567,128,0.0029617055552080274,128,-3.9214459103051142,128,0.13608413189649582,128,-0.11502970627912255,128,0.10443596169352531,128,-0.4789348560444089,128,0.5627264648150645,128,0.6073192059993744,128,0.02991551160812378,128,0.4922405183315277,128,0.5328458547592163,128,0.5511946678161621,128,0.056659698486328125,128,0.13037602603435516,128,4.0,128,-3.4262446471586885,-3.1581412360615766,0.0,1.0,128,-3.997863644496139,-3.841253328352234,0.0,1.0,128,-0.1549901803710019,-0.07882714650754083,0.0,1.0,128,-0.5329587393360119,-0.38112412629671877,0.0,1.0,128,0.043010175228118896,0.06490033864974976,1.0,1.0,128,-0.2605649373337098,-0.059844799192810605,-1.6275507807731628,-0.257168173789978,0.48172521591186523,self_history_specific,low_order_response,0
17,7,0.09801806509494781,128,0.01492671761661768,128,-1.8853788591053018,128,0.006556619657203555,128,-2.644586709034859,128,0.07985857129096985,128,-0.20817340225552772,128,0.019745689816772938,128,-1.539800102554358,128,0.6049226371887253,128,0.6227157115936279,128,0.02016127109527588,128,0.5807633399963379,128,0.6275653541088104,128,0.6414476931095123,128,-0.014491006731987,128,0.027156934142112732,128,4.0,128,-1.938770444157813,-1.7267351206047243,0.0,1.0,128,-2.7362426641081097,-2.4595540742737634,0.0,1.0,128,-0.2387264737506014,-0.13078743804972637,0.0,1.0,128,-1.6934431711665192,-1.4560528609064902,0.0,1.0,128,-0.02314150333404541,-0.005610167980194092,0.001,0.999,128,-0.15791481017251965,-0.04665710651271093,-1.7834821343421936,-0.38403625786304474,0.30385035276412964,no_self_history_preference,low_order_response,0
17,8,0.05744151584804058,128,0.008344362955540419,128,-1.9111545132941066,128,0.004056233214214444,128,-2.6024501114476055,128,0.04546274058520794,128,-0.23982762002916086,128,0.01613098569214344,128,-1.24873381130884,128,0.6207796594488977,128,0.6806847751140594,128,0.022139936685562134,128,0.655293732881546,128,0.7107043564319611,128,0.7187664210796356,128,-0.035071611404418945,128,0.012698724865913391,128,2.0,128,-1.9876144442322783,-1.8256775860474521,0.0,1.0,128,-2.660918234028533,-2.5201391006606566,0.0,1.0,128,-0.29634972324630543,-0.21419180564848755,0.0,1.0,128,-1.3414444952011078,-1.1740462316667761,0.0,1.0,128,-0.05064260959625244,-0.024836480617523193,0.0,1.0,128,-0.20404067388341202,-0.022074478062141065,-1.8742313981056213,-0.5134445428848267,0.1904195249080658,no_self_history_preference,low_order_response,0
17,9,0.05830737203359604,128,0.017899680882692337,128,-1.1604130109954642,128,0.00929053034633398,128,-1.7854600237016935,128,0.05231930501759052,128,-0.08962145779760651,128,0.08047106862068176,128,0.3377851595095136,128,0.6182770034295131,128,0.6364960968494415,128,0.022045940160751343,128,0.4808468222618103,128,0.5326146185398102,128,0.5559794306755066,128,0.08560767769813538,128,0.14524626731872559,128,4.0,128,-1.2158391556178636,-1.0864585619162155,0.0,1.0,128,-1.8477760352925126,-1.705140928672511,0.0,1.0,128,-0.11269952581720331,-0.07704919773391614,0.0,1.0,128,0.2474146372781795,0.40004649429467964,1.0,1.0,128,0.0704643726348877,0.09179246425628662,1.0,1.0,128,-0.34231780171262094,-0.12403568328668885,-1.43439781665802,-0.3500854820013046,0.30192604660987854,self_history_specific,low_order_response,0
17,10,0.06994085386395454,128,0.00866361428052187,128,-1.998765305581224,128,0.003912253770977259,128,-2.863544370335709,128,0.05881623923778534,128,-0.18194401663577814,128,0.02514274325221777,128,-1.0611012991029432,128,0.750967600708006,128,0.7274563312530518,128,0.01887604594230652,128,0.6718973517417908,128,0.7066479027271271,128,0.7162256836891174,128,0.003413677215576172,128,0.03756910562515259,128,2.0,128,-2.118919057102224,-1.9514272051239268,0.0,1.0,128,-2.943187569110022,-2.795152386495512,0.0,1.0,128,-0.22029392917884727,-0.15721094519669315,0.0,1.0,128,-1.1206765346657,-1.0024114045508516,0.0,1.0,128,-0.006578981876373291,0.011053144931793213,0.662,0.662,128,-0.3196495447948726,-0.045671310242162186,-1.8149604797363281,-0.48081256449222565,0.24141760915517807,self_history_specific,low_order_response,0
17,11,0.09954719245433807,128,0.00846126675605774,128,-2.468703211672218,128,0.00482514500617981,128,-3.1035443229626622,128,0.08918394520878792,128,-0.14912830980828784,128,0.0584026537835598,128,-0.47089239255916177,128,0.5764744799933329,128,0.7085144221782684,128,0.016709476709365845,128,0.62932088971138,128,0.6642673909664154,128,0.6773851811885834,128,0.027337640523910522,128,0.06983974575996399,128,7.0,128,-2.542683604515874,-2.3740303942685115,0.0,1.0,128,-3.161707103388861,-2.9594783444269424,0.0,1.0,128,-0.17689073082951712,-0.11243268886810188,0.0,1.0,128,-0.6091169845486138,-0.39958498644144724,0.0,1.0,128,0.021822988986968994,0.04104030132293701,1.0,1.0,128,-0.28004835898202485,-0.0721843082110019,-1.7493751645088196,-0.310525119304657,0.3157934099435806,self_history_specific,low_order_response,0
18,0,0.25953520834445953,128,0.020472336560487747,128,-2.4847772931881744,128,0.010145253036171198,128,-3.1576675233276754,128,0.2035975307226181,128,-0.05252686415577821,128,0.5913471877574921,128,0.8215093561087239,128,0.6689933131193855,128,0.37390047311782837,128,0.027974873781204224,128,0.27461670339107513,128,0.3285827785730362,128,0.34292638301849365,128,0.023372694849967957,128,0.08811436593532562,128,7.0,128,-2.5653379309361055,-2.404759925646837,0.0,1.0,128,-3.3032110282736324,-3.1050874296994015,0.0,1.0,128,-0.20639157972387726,0.03065605042961712,0.125,0.875,128,0.7155130866957501,0.9066034191563545,1.0,1.0,128,0.01203194260597229,0.041151851415634155,0.995,0.995,128,-0.3031704342167053,-0.07094925251740086,-1.4423803687095642,-0.23348364233970642,0.4823765456676483,self_history_specific,low_order_response,0
18,1,0.1669936329126358,128,0.008596460800617933,128,-2.9451372077811353,128,0.004073763964697719,128,-3.7031230030158633,128,0.11644048988819122,128,-0.3411884931051452,128,0.0854749046266079,128,-0.6630168429098271,128,0.6871409134950386,128,0.6775075197219849,128,0.023870736360549927,128,0.4667231887578964,128,0.5249437689781189,128,0.5387636423110962,128,0.11485874652862549,128,0.18977102637290955,128,2.0,128,-3.0415528652740265,-2.857219589932074,0.0,1.0,128,-3.769888572416401,-3.609667083471951,0.0,1.0,128,-0.3678023425387088,-0.27135369320764685,0.0,1.0,128,-0.7486899114799409,-0.6142710571931271,0.0,1.0,128,0.10121989250183105,0.13156369179487226,1.0,1.0,128,-0.30450098432334133,-0.055360486238599044,-1.6179149150848389,-0.4130902886390686,0.455171674489975,self_history_specific,low_order_response,0
18,2,0.16793720424175262,128,0.012032642960548401,128,-2.6577836990128145,128,0.006762038683518767,128,-3.2925355490939188,128,0.11644692346453667,128,-0.3160770424988848,128,0.083461694419384,128,-0.7997849652068738,128,0.5480283514836772,128,0.6324376165866852,128,0.023716360330581665,128,0.44533415138721466,128,0.5010740607976913,128,0.5245688557624817,128,0.09688892960548401,128,0.15262001752853394,128,3.0,128,-2.7458280754906066,-2.550655743799347,0.0,1.0,128,-3.3870894362855952,-3.1944244679761153,0.0,1.0,128,-0.4054894582044858,-0.25732771635228935,0.0,1.0,128,-0.8733874808488101,-0.7711493463793386,0.0,1.0,128,0.08004635572433472,0.10428386926651001,1.0,1.0,128,-0.32875544108041854,-0.046419696761794534,-1.5706191062927246,-0.414417028427124,0.4614405632019043,self_history_specific,low_order_response,0
18,3,0.2122088223695755,128,0.013220340479165316,128,-2.7420257378296156,128,0.007049235049635172,128,-3.455656890030156,128,0.15860455483198166,128,-0.31811748102944015,128,0.15005707740783691,128,-0.3999284101048227,128,0.5980158771858614,128,0.5856039822101593,128,0.027246206998825073,128,0.3910941034555435,128,0.4646804481744766,128,0.48137976229190826,128,0.09450140595436096,128,0.16202479600906372,128,3.0,128,-2.8554141520203777,-2.6739735839219514,0.0,1.0,128,-3.584109672006494,-3.3419623756440413,0.0,1.0,128,-0.36007126497405456,-0.26880066877359715,0.0,1.0,128,-0.4818255602536433,-0.34289041576642065,0.0,1.0,128,0.0744011402130127,0.1049950122833252,1.0,1.0,128,-0.3120598499614369,-0.04084946852485716,-1.5212528705596924,-0.4220599979162216,0.5601080656051636,self_history_specific,low_order_response,0
18,4,0.06637070700526237,128,0.008635482285171747,128,-2.010886832591178,128,0.002925972454249859,128,-3.0749030576464027,128,0.05621591582894325,128,-0.17616704978911576,128,0.05106937699019909,128,-0.2250976231445802,128,0.9640665301708251,128,0.5830927491188049,128,0.02621525526046753,128,0.3948991149663925,128,0.45800450444221497,128,0.4772357642650604,128,0.09658762812614441,128,0.16459748148918152,128,3.0,128,-2.1370403613655173,-1.9011370533604726,0.0,1.0,128,-3.1513409520716964,-3.01344371590444,0.0,1.0,128,-0.2108983925347928,-0.12873170326921293,0.0,1.0,128,-0.32851881587000253,-0.1782592282921085,0.0,1.0,128,0.07989782094955444,0.11051729321479797,1.0,1.0,128,-0.3171471924964244,-0.09690244502620311,-1.6164584159851074,-0.4046127200126648,0.28745196759700775,self_history_specific,low_order_response,0
18,5,0.1849115639925003,128,0.009839634876698256,128,-2.8747698484580377,128,0.004761699819937348,128,-3.565009272808028,128,0.13368501514196396,128,-0.2709096886874709,128,0.08343576267361641,128,-0.8539612055300505,128,0.7080793912111268,128,0.6870888471603394,128,0.024694055318832397,128,0.5096581280231476,128,0.5539303421974182,128,0.5753206312656403,128,0.10730990767478943,128,0.16581383347511292,128,2.5,128,-2.9937335210261398,-2.811548949533177,0.0,1.0,128,-3.6951773718719845,-3.5284963653774186,0.0,1.0,128,-0.35325534087252053,-0.19835961195981386,0.0,1.0,128,-0.8864560725849226,-0.7981940904829483,0.0,1.0,128,0.09318399429321289,0.1140737533569336,1.0,1.0,128,-0.33299179753967434,-0.06049696748159232,-1.561050832271576,-0.36660490930080414,0.5183981359004974,self_history_specific,low_order_response,0
18,6,0.23757684230804443,128,0.01861722394824028,128,-2.4701580027464125,128,0.009611865039914846,128,-3.1831366044840634,128,0.17748196423053741,128,-0.2163671244866212,128,0.14699946343898773,128,-0.5408336564246935,128,0.6386920457642434,128,0.6126725077629089,128,0.02396923303604126,128,0.46418358385562897,128,0.5225911438465118,128,0.5381592214107513,128,0.06743907928466797,128,0.1253867745399475,128,5.0,128,-2.5739897604834745,-2.3602426983881504,0.0,1.0,128,-3.274960799221987,-3.0558645154215083,0.0,1.0,128,-0.28832872201838755,-0.14305868611165012,0.0,1.0,128,-0.5712502655657993,-0.4806970705409305,0.0,1.0,128,0.05736255645751953,0.07851827144622803,1.0,1.0,128,-0.42811524254979794,-0.059864255446769106,-1.3857576251029968,-0.31734785437583923,0.6430570483207703,self_history_specific,low_order_response,0
18,7,0.2334798201918602,128,0.014954973012208939,128,-2.7203732303538626,128,0.00625837012194097,128,-3.577881459077261,128,0.1913686990737915,128,-0.18260480697792203,128,0.1833997592329979,128,-0.31576053753622707,128,0.8311629820040737,128,0.5556215643882751,128,0.025359660387039185,128,0.3917490094900131,128,0.4564708024263382,128,0.4707714319229126,128,0.07249359786510468,128,0.16057175397872925,128,4.0,128,-2.783319815111654,-2.64229349485075,0.0,1.0,128,-3.6901903268265803,-3.4733007322721208,0.0,1.0,128,-0.28303879568063356,-0.12826578935820654,0.0,1.0,128,-0.3954211032229895,-0.26314640596347527,0.0,1.0,128,0.062054991722106934,0.08625710979104037,1.0,1.0,128,-0.3047144720935764,-0.038777983572790414,-1.4854863286018372,-0.3362549841403961,0.6258516311645508,self_history_specific,low_order_response,0
18,8,0.15388257056474686,128,0.009578726720064878,128,-2.7465789976147894,128,0.004808165831491351,128,-3.460900403985154,128,0.11127981916069984,128,-0.29442240996593827,128,0.09053853526711464,128,-0.6061914995706108,128,0.6498297103391086,128,0.6702321767807007,128,0.020198285579681396,128,0.5190852880477905,128,0.575957179069519,128,0.5867271721363068,128,0.06867700815200806,128,0.14699840545654297,128,5.0,128,-2.833049969733273,-2.716373588186505,0.0,1.0,128,-3.5282984139360307,-3.4124059628939336,0.0,1.0,128,-0.39152918599088143,-0.22508382214608166,0.0,1.0,128,-0.665220604671421,-0.5199135828567687,0.0,1.0,128,0.05930250883102417,0.07815051078796387,1.0,1.0,128,-0.3583420054556682,-0.06726149149900343,-1.5369808077812195,-0.37453728914260864,0.46042513847351074,self_history_specific,low_order_response,0
18,9,0.15612659603357315,128,0.015960998833179474,128,-2.2560275098323954,128,0.007779110921546817,128,-3.0131740908640676,128,0.14208433777093887,128,-0.08836362220579924,128,0.07349255681037903,128,-0.7405041635430623,128,0.7356801930503045,128,0.5109701752662659,128,0.025060907006263733,128,0.44642670452594757,128,0.4924340844154358,128,0.511397659778595,128,-0.0015331506729125977,128,0.05123235285282135,128,15.0,128,-2.3029862054366768,-2.1956899995952557,0.0,1.0,128,-3.087539512968234,-2.948434592173844,0.0,1.0,128,-0.12888361707027884,-0.06240449699251348,0.0,1.0,128,-0.7592784454186116,-0.6403921876592333,0.0,1.0,128,-0.0072578489780426025,0.002744913101196289,0.33,0.6699999999999999,128,-0.3238051402531712,-0.03105708700567579,-1.5873481631278992,-0.1437390148639679,0.32503658533096313,no_self_history_preference,low_order_response,0
18,10,0.09532401710748672,128,0.012320849113166332,128,-2.133583341793782,128,0.005994878709316254,128,-2.778692884195212,128,0.08741937950253487,128,-0.12792557048124314,128,0.04243733361363411,128,-0.8406875402403464,128,0.663178208878171,128,0.5640343129634857,128,0.02031242847442627,128,0.43068727850914,128,0.48729176819324493,128,0.5029383897781372,128,0.05392298102378845,128,0.1254814863204956,128,8.0,128,-2.1984838044953054,-2.0249139795240425,0.0,1.0,128,-2.8551604087800238,-2.7008910760433635,0.0,1.0,128,-0.1681493695519244,-0.059499556857209826,0.0,1.0,128,-0.9354148114317457,-0.7897078881587865,0.0,1.0,128,0.039803266525268555,0.06379318237304688,1.0,1.0,128,-0.344421536413413,-0.08566020786748596,-1.4015915393829346,-0.3349989950656891,0.39056751132011414,self_history_specific,low_order_response,0
